year,month,location,state,units,transmode,bid_low,bid_high,pricing point,bid_avg,price_cwt,spread,price_lag,price_diff,diff_pct,price_inc,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D0,D1,D2,D3,D4
2004,2,Northeast Colorado,CO,Bushel,Truck,2.6,2.73,Country Elevators,2.665,4.935185185185185,0.1299999999999999,2.5250000000000004,0.14,0.0525,1,0,49.44583333333333,223.37666666666667,397.8645833333333,876.9966666666667,0,99.162,312.42333333333335,670.8816666666667,465.21500000000003,0,356.08,430.07625,383.1454166666667,378.3795833333333,0,361.9633333333333,543.6820833333334,602.8275,39.21,0,25.875,260.7625,387.7183333333333,873.3283333333334,0
2004,2,Southeast Colorado,CO,Bushel,Truck,2.88,2.93,Country Elevators,2.9050000000000002,5.37962962962963,0.050000000000000266,2.75,0.155,0.0534,1,0,0,0,330.96375,1548.998125,0,0,140.7275,1627.839,111.39399999999999,0,0,294.9575,1571.6275,13.375,0,0,325.765625,1546.49,7.703749999999999,0,0,0,355.7125,1524.25,0
2004,3,Denver,CO,Bushel,Truck-Rail,3,3.02,Terminal Elevators,3.01,5.5740740740740735,0.020000000000000018,2.835,0.175,0.0581,1,0,141.39,14.27,0,0,0,155.66,0,0,0,0,155.66,0,0,0,0,155.66,0,0,0,0,76.272,79.388,0,0,0
2004,3,East Central Colorado,CO,Bushel,Truck,2.9,3,Country Elevators,2.95,5.462962962962963,0.10000000000000009,2.77,0.18,0.061,1,0,338.8666666666667,433.2275,382.49833333333333,737.3116666666667,0,372.07625,381.5525,410.94125,727.335,0,441.936,465.65233333333333,738.641,245.67566666666667,0,583.8716666666667,501.3425,652.5945833333334,154.0975,0,143.868,373.58166666666665,610.4936666666666,763.9616666666667,0
2004,3,North Central Colorado,CO,Bushel,Truck-Rail,3,3.12,Country Elevators,3.06,5.666666666666667,0.1200000000000001,2.865,0.195,0.0637,1,0,1037.888,716.733,124.8,0,0,1508.968,317.666,52.7875,0,0,1420.1324,430.742,28.5488,0,0,1547.0825,310.2925,22.05,0,0,441.1056,922.8608,515.1196,0.3368,0
2004,3,Northeast Colorado,CO,Bushel,Truck,2.77,2.93,Country Elevators,2.85,5.277777777777778,0.16000000000000014,2.665,0.185,0.0649,1,0,25.875,260.7625,387.7183333333333,873.3283333333334,0,49.44583333333333,223.37666666666667,397.8645833333333,876.9966666666667,0,99.162,312.42333333333335,670.8816666666667,465.21500000000003,0,356.08,430.07625,383.1454166666667,378.3795833333333,0,0,9.323,571.4093333333333,966.9496666666666,0
2004,3,Southeast Colorado,CO,Bushel,Truck,3,3.11,Country Elevators,3.0549999999999997,5.6574074074074066,0.10999999999999988,2.9050000000000002,0.15,0.0491,1,0,0,0,355.7125,1524.25,0,0,0,330.96375,1548.998125,0,0,140.7275,1627.839,111.39399999999999,0,0,294.9575,1571.6275,13.375,0,0,0,33.816,1846.144,0
2004,4,Denver,CO,Bushel,Truck-Rail,3,3.14,Terminal Elevators,3.0700000000000003,5.685185185185185,0.14000000000000012,3.01,0.06,0.0195,1,0,76.272,79.388,0,0,0,141.39,14.27,0,0,0,155.66,0,0,0,0,155.66,0,0,0,0,0,155.66,0,0,0
2004,4,East Central Colorado,CO,Bushel,Truck,2.99,3.08,Country Elevators,3.035,5.620370370370371,0.08999999999999986,2.95,0.085,0.028,1,0,143.868,373.58166666666665,610.4936666666666,763.9616666666667,0,338.8666666666667,433.2275,382.49833333333333,737.3116666666667,0,372.07625,381.5525,410.94125,727.335,0,441.936,465.65233333333333,738.641,245.67566666666667,0,0,421.56083333333333,762.5791666666667,707.7633333333333,0
2004,4,North Central Colorado,CO,Bushel,Truck-Rail,3,3.24,Country Elevators,3.12,5.777777777777779,0.2400000000000002,3.06,0.06,0.0192,1,0,441.1056,922.8608,515.1196,0.3368,0,1037.888,716.733,124.8,0,0,1508.968,317.666,52.7875,0,0,1420.1324,430.742,28.5488,0,0,0,917.9605,946.9565,14.507499999999999,0
2004,4,Northeast Colorado,CO,Bushel,Truck,2.89,3.06,Country Elevators,2.975,5.5092592592592595,0.16999999999999993,2.85,0.125,0.042,1,0,0,9.323,571.4093333333333,966.9496666666666,0,25.875,260.7625,387.7183333333333,873.3283333333334,0,49.44583333333333,223.37666666666667,397.8645833333333,876.9966666666667,0,99.162,312.42333333333335,670.8816666666667,465.21500000000003,0,0,0,499.5370833333333,1048.145,0
2004,4,Southeast Colorado,CO,Bushel,Truck,3.11,3.22,Country Elevators,3.165,5.861111111111112,0.11000000000000032,3.0549999999999997,0.11,0.0348,1,0,0,0,33.816,1846.144,0,0,0,355.7125,1524.25,0,0,0,330.96375,1548.998125,0,0,140.7275,1627.839,111.39399999999999,0,0,0,529.0018749999999,1350.959375,0
2004,5,Denver,CO,Bushel,Truck-Rail,2.84,3.06,Terminal Elevators,2.95,5.462962962962963,0.2200000000000002,3.0700000000000003,-0.12,-0.0407,-1,0,0,155.66,0,0,0,76.272,79.388,0,0,0,141.39,14.27,0,0,0,155.66,0,0,0,0,0,155.3775,0.2825,0,0
2004,5,East Central Colorado,CO,Bushel,Truck,2.83,3.01,Country Elevators,2.92,5.407407407407407,0.17999999999999972,3.035,-0.115,-0.0394,-1,0,0,421.56083333333333,762.5791666666667,707.7633333333333,0,143.868,373.58166666666665,610.4936666666666,763.9616666666667,0,338.8666666666667,433.2275,382.49833333333333,737.3116666666667,0,372.07625,381.5525,410.94125,727.335,0,0,598.4208333333333,722.95125,570.5316666666666,0
2004,5,North Central Colorado,CO,Bushel,Truck-Rail,2.84,3.26,Country Elevators,3.05,5.648148148148148,0.41999999999999993,3.12,-0.07,-0.023,-1,0,0,917.9605,946.9565,14.507499999999999,0,441.1056,922.8608,515.1196,0.3368,0,1037.888,716.733,124.8,0,0,1508.968,317.666,52.7875,0,0,0,560.87,1155.8695,162.685,0
2004,5,Northeast Colorado,CO,Bushel,Truck,2.8,3.04,Country Elevators,2.92,5.407407407407407,0.2400000000000002,2.975,-0.055,-0.0188,-1,0,0,0,499.5370833333333,1048.145,0,0,9.323,571.4093333333333,966.9496666666666,0,25.875,260.7625,387.7183333333333,873.3283333333334,0,49.44583333333333,223.37666666666667,397.8645833333333,876.9966666666667,0,0,0,386.37791666666664,1161.3054166666668,0
2004,5,Southeast Colorado,CO,Bushel,Truck,2.96,3.13,Country Elevators,3.045,5.638888888888888,0.16999999999999993,3.165,-0.12,-0.0394,-1,0,0,0,529.0018749999999,1350.959375,0,0,0,33.816,1846.144,0,0,0,355.7125,1524.25,0,0,0,330.96375,1548.998125,0,0,0,1715.09,164.87,0
2004,6,Denver,CO,Bushel,Truck-Rail,2.86,3.07,Terminal Elevators,2.965,5.4907407407407405,0.20999999999999996,2.95,0.015,0.0051,1,0,0,155.3775,0.2825,0,0,0,155.66,0,0,0,76.272,79.388,0,0,0,141.39,14.27,0,0,0,0,134.04,21.62,0,0
2004,6,East Central Colorado,CO,Bushel,Truck,2.81,2.94,Country Elevators,2.875,5.324074074074074,0.1299999999999999,2.92,-0.045,-0.0157,-1,0,0,598.4208333333333,722.95125,570.5316666666666,0,0,421.56083333333333,762.5791666666667,707.7633333333333,0,143.868,373.58166666666665,610.4936666666666,763.9616666666667,0,338.8666666666667,433.2275,382.49833333333333,737.3116666666667,0,14.472999999999999,626.9023333333333,909.4993333333334,341.031,0
2004,6,North Central Colorado,CO,Bushel,Truck-Rail,2.86,3.26,Country Elevators,3.0599999999999996,5.666666666666666,0.3999999999999999,3.05,0.01,0.0033,1,0,0,560.87,1155.8695,162.685,0,0,917.9605,946.9565,14.507499999999999,0,441.1056,922.8608,515.1196,0.3368,0,1037.888,716.733,124.8,0,0,0,233.686,1371.5436,274.19239999999996,0
2004,6,Northeast Colorado,CO,Bushel,Truck,2.74,3.02,Country Elevators,2.88,5.333333333333333,0.2799999999999998,2.92,-0.04,-0.0139,-1,0,0,0,386.37791666666664,1161.3054166666668,0,0,0,499.5370833333333,1048.145,0,0,9.323,571.4093333333333,966.9496666666666,0,25.875,260.7625,387.7183333333333,873.3283333333334,0,0,0,812.0373333333333,735.6466666666666,0
2004,6,Southeast Colorado,CO,Bushel,Truck,2.83,3.03,Country Elevators,2.9299999999999997,5.425925925925926,0.19999999999999973,3.045,-0.115,-0.0392,-1,0,0,0,1715.09,164.87,0,0,0,529.0018749999999,1350.959375,0,0,0,33.816,1846.144,0,0,0,355.7125,1524.25,0,70.3805,214.695,1499.1039999999998,95.78,0
2004,7,Denver,CO,Bushel,Truck-Rail,2.38,2.72,Terminal Elevators,2.55,4.722222222222222,0.3400000000000003,2.965,-0.415,-0.1627,-1,0,0,134.04,21.62,0,0,0,155.3775,0.2825,0,0,0,155.66,0,0,0,76.272,79.388,0,0,0,30.7925,124.86749999999999,0,0,0
2004,7,East Central Colorado,CO,Bushel,Truck,2.37,2.58,Country Elevators,2.475,4.583333333333334,0.20999999999999996,2.875,-0.4,-0.1616,-1,0,14.472999999999999,626.9023333333333,909.4993333333334,341.031,0,0,598.4208333333333,722.95125,570.5316666666666,0,0,421.56083333333333,762.5791666666667,707.7633333333333,0,143.868,373.58166666666665,610.4936666666666,763.9616666666667,0,227.41666666666666,682.4308333333333,982.0566666666666,0,0
2004,7,North Central Colorado,CO,Bushel,Truck-Rail,2.37,2.92,Country Elevators,2.645,4.898148148148148,0.5499999999999998,3.0599999999999996,-0.415,-0.1569,-1,0,0,233.686,1371.5436,274.19239999999996,0,0,560.87,1155.8695,162.685,0,0,917.9605,946.9565,14.507499999999999,0,441.1056,922.8608,515.1196,0.3368,0,73.382,916.496,889.547,0,0
2004,7,Northeast Colorado,CO,Bushel,Truck,2.41,2.71,Country Elevators,2.56,4.7407407407407405,0.2999999999999998,2.88,-0.32,-0.125,-1,0,0,0,812.0373333333333,735.6466666666666,0,0,0,386.37791666666664,1161.3054166666668,0,0,0,499.5370833333333,1048.145,0,0,9.323,571.4093333333333,966.9496666666666,0,0,71.57916666666667,1476.1041666666667,0,0
2004,7,Southeast Colorado,CO,Bushel,Truck,2.45,2.55,Country Elevators,2.5,4.62962962962963,0.09999999999999964,2.9299999999999997,-0.43,-0.172,-1,28.523125,70.3805,214.695,1499.1039999999998,95.78,0,0,0,1715.09,164.87,0,0,0,529.0018749999999,1350.959375,0,0,0,33.816,1846.144,0,340.193125,761.6225000000001,749.619375,0,0
2004,8,Denver,CO,Bushel,Truck-Rail,2.25,2.69,Terminal Elevators,2.4699999999999998,4.5740740740740735,0.43999999999999995,2.55,-0.08,-0.0324,-1,53.174,30.7925,124.86749999999999,0,0,0,0,134.04,21.62,0,0,0,155.3775,0.2825,0,0,0,155.66,0,0,0,83.356,19.13,0,0,0
2004,8,East Central Colorado,CO,Bushel,Truck,2.25,2.6,Country Elevators,2.425,4.4907407407407405,0.3500000000000001,2.475,-0.05,-0.0206,-1,251.98266666666666,227.41666666666666,682.4308333333333,982.0566666666666,0,0,14.472999999999999,626.9023333333333,909.4993333333334,341.031,0,0,598.4208333333333,722.95125,570.5316666666666,0,0,421.56083333333333,762.5791666666667,707.7633333333333,0,861.6196666666667,581.2256666666667,197.07666666666665,0,0
2004,8,North Central Colorado,CO,Bushel,Truck-Rail,2.25,2.75,Country Elevators,2.5,4.62962962962963,0.5,2.645,-0.145,-0.058,-1,196.7188,73.382,916.496,889.547,0,0,0,233.686,1371.5436,274.19239999999996,0,0,560.87,1155.8695,162.685,0,0,917.9605,946.9565,14.507499999999999,0,367.726,1307.5208,7.4548000000000005,0,0
2004,8,Northeast Colorado,CO,Bushel,Truck,2.31,2.61,Country Elevators,2.46,4.555555555555555,0.2999999999999998,2.56,-0.1,-0.0407,-1,0,0,71.57916666666667,1476.1041666666667,0,0,0,0,812.0373333333333,735.6466666666666,0,0,0,386.37791666666664,1161.3054166666668,0,0,0,499.5370833333333,1048.145,0,0,1148.7663333333333,398.9166666666667,0,0
2004,8,Southeast Colorado,CO,Bushel,Truck,2.32,2.44,Country Elevators,2.38,4.407407407407407,0.1200000000000001,2.5,-0.12,-0.0504,-1,860.8165,340.193125,761.6225000000001,749.619375,0,0,70.3805,214.695,1499.1039999999998,95.78,0,0,0,1715.09,164.87,0,0,0,529.0018749999999,1350.959375,0,803.803,215.34,0,0,0
2004,9,Denver,CO,Bushel,Truck-Rail,2.08,2.67,Terminal Elevators,2.375,4.398148148148148,0.5899999999999999,2.4699999999999998,-0.095,-0.04,-1,155.41,83.356,19.13,0,0,0,30.7925,124.86749999999999,0,0,0,0,134.04,21.62,0,0,0,155.3775,0.2825,0,0,0.2525,0,0,0,0
2004,9,East Central Colorado,CO,Bushel,Truck,2.06,2.37,Country Elevators,2.215,4.101851851851852,0.31000000000000005,2.425,-0.21,-0.0948,-1,698.3204166666667,861.6196666666667,581.2256666666667,197.07666666666665,0,0,227.41666666666666,682.4308333333333,982.0566666666666,0,0,14.472999999999999,626.9023333333333,909.4993333333334,341.031,0,0,598.4208333333333,722.95125,570.5316666666666,0,581.91875,546.4366666666666,65.22958333333334,0,0
2004,9,North Central Colorado,CO,Bushel,Truck-Rail,2.08,2.82,Country Elevators,2.45,4.537037037037037,0.7399999999999998,2.5,-0.05,-0.0204,-1,858.396,367.726,1307.5208,7.4548000000000005,0,0,73.382,916.496,889.547,0,0,0,233.686,1371.5436,274.19239999999996,0,0,560.87,1155.8695,162.685,0,577.6885,443.3385,0,0,0
2004,9,Northeast Colorado,CO,Bushel,Truck,2.28,2.58,Country Elevators,2.4299999999999997,4.499999999999999,0.30000000000000027,2.46,-0.03,-0.0123,-1,0,0,1148.7663333333333,398.9166666666667,0,0,0,71.57916666666667,1476.1041666666667,0,0,0,0,812.0373333333333,735.6466666666666,0,0,0,386.37791666666664,1161.3054166666668,0,0,1495.3616666666667,52.321666666666665,0,0
2004,9,Southeast Colorado,CO,Bushel,Truck,2.2,2.29,Country Elevators,2.245,4.157407407407407,0.08999999999999986,2.38,-0.135,-0.0601,-1,1248.690625,803.803,215.34,0,0,0,340.193125,761.6225000000001,749.619375,0,0,70.3805,214.695,1499.1039999999998,95.78,0,0,0,1715.09,164.87,0,631.27,0,0,0,0
2004,10,Denver,CO,Bushel,Truck-Rail,2.01,2.3,Terminal Elevators,2.155,3.9907407407407405,0.29000000000000004,2.375,-0.22,-0.1021,-1,155.66,0.2525,0,0,0,0,83.356,19.13,0,0,0,30.7925,124.86749999999999,0,0,0,0,134.04,21.62,0,0,0,0,0,0,0
2004,10,East Central Colorado,CO,Bushel,Truck,1.91,2.16,Country Elevators,2.035,3.768518518518519,0.2500000000000002,2.215,-0.18,-0.0885,-1,710.94,581.91875,546.4366666666666,65.22958333333334,0,0,861.6196666666667,581.2256666666667,197.07666666666665,0,0,227.41666666666666,682.4308333333333,982.0566666666666,0,0,14.472999999999999,626.9023333333333,909.4993333333334,341.031,0,590.3425,542.6541666666666,47.968333333333334,0,0
2004,10,North Central Colorado,CO,Bushel,Truck-Rail,2.01,2.42,Country Elevators,2.215,4.101851851851852,0.41000000000000014,2.45,-0.235,-0.1061,-1,1317.992,577.6885,443.3385,0,0,0,367.726,1307.5208,7.4548000000000005,0,0,73.382,916.496,889.547,0,0,0,233.686,1371.5436,274.19239999999996,0,362.105,199.32600000000002,0,0,0
2004,10,Northeast Colorado,CO,Bushel,Truck,1.97,2.21,Country Elevators,2.09,3.87037037037037,0.24,2.4299999999999997,-0.34,-0.1627,-1,0,0,1495.3616666666667,52.321666666666665,0,0,0,1148.7663333333333,398.9166666666667,0,0,0,71.57916666666667,1476.1041666666667,0,0,0,0,812.0373333333333,735.6466666666666,0,56.77083333333332,1447.7516666666666,43.160833333333336,0,0
2004,10,Southeast Colorado,CO,Bushel,Truck,2.06,2.13,Country Elevators,2.0949999999999998,3.8796296296296293,0.06999999999999984,2.245,-0.15,-0.0716,-1,1696.26,631.27,0,0,0,0,803.803,215.34,0,0,0,340.193125,761.6225000000001,749.619375,0,0,70.3805,214.695,1499.1039999999998,95.78,0,183.7,0,0,0,0
2004,11,Denver,CO,Bushel,Truck-Rail,1.99,2.11,Terminal Elevators,2.05,3.7962962962962963,0.11999999999999988,2.155,-0.105,-0.0512,-1,155.66,0,0,0,0,0,0.2525,0,0,0,0,83.356,19.13,0,0,0,30.7925,124.86749999999999,0,0,0,0,0,0,0,0
2004,11,East Central Colorado,CO,Bushel,Truck,1.89,2.1,Country Elevators,1.995,3.6944444444444446,0.2100000000000002,2.035,-0.04,-0.0201,-1,715.7066666666667,590.3425,542.6541666666666,47.968333333333334,0,0,581.91875,546.4366666666666,65.22958333333334,0,0,861.6196666666667,581.2256666666667,197.07666666666665,0,0,227.41666666666666,682.4308333333333,982.0566666666666,0,0,589.993,551.687,34.516999999999996,0,0
2004,11,North Central Colorado,CO,Bushel,Truck-Rail,2,2.23,Country Elevators,2.115,3.916666666666667,0.22999999999999998,2.215,-0.1,-0.0473,-1,1464.2612,362.105,199.32600000000002,0,0,0,577.6885,443.3385,0,0,0,367.726,1307.5208,7.4548000000000005,0,0,73.382,916.496,889.547,0,0,318.95959999999997,96.19999999999999,0,0,0
2004,11,Northeast Colorado,CO,Bushel,Truck,1.79,2.05,Country Elevators,1.92,3.5555555555555554,0.2599999999999998,2.09,-0.17,-0.0885,-1,1.13,56.77083333333332,1447.7516666666666,43.160833333333336,0,0,0,1495.3616666666667,52.321666666666665,0,0,0,1148.7663333333333,398.9166666666667,0,0,0,71.57916666666667,1476.1041666666667,0,0,186.82333333333332,1321.9540000000002,37.775666666666666,0,0
2004,11,Southeast Colorado,CO,Bushel,Truck,1.99,2.09,Country Elevators,2.04,3.7777777777777777,0.09999999999999987,2.0949999999999998,-0.055,-0.027,-1,1660.5755,183.7,0,0,0,0,631.27,0,0,0,0,803.803,215.34,0,0,0,340.193125,761.6225000000001,749.619375,0,0,219.38299999999998,0,0,0,0
2004,12,Denver,CO,Bushel,Truck-Rail,1.95,2,Terminal Elevators,1.975,3.657407407407408,0.050000000000000044,2.05,-0.075,-0.038,-1,155.66,0,0,0,0,0,0,0,0,0,0,0.2525,0,0,0,0,83.356,19.13,0,0,0,0,0,0,0,0
2004,12,East Central Colorado,CO,Bushel,Truck,1.87,2.03,Country Elevators,1.95,3.6111111111111107,0.1599999999999997,1.995,-0.045,-0.0231,-1,744.2933333333333,589.993,551.687,34.516999999999996,0,0,590.3425,542.6541666666666,47.968333333333334,0,0,581.91875,546.4366666666666,65.22958333333334,0,0,861.6196666666667,581.2256666666667,197.07666666666665,0,0,581.5016666666667,522.95375,43.15625,0,0
2004,12,North Central Colorado,CO,Bushel,Truck-Rail,1.95,2.16,Country Elevators,2.055,3.805555555555556,0.2100000000000002,2.115,-0.06,-0.0292,-1,1510.53,318.95959999999997,96.19999999999999,0,0,0,362.105,199.32600000000002,0,0,0,577.6885,443.3385,0,0,0,367.726,1307.5208,7.4548000000000005,0,0,367.67900000000003,1.215,0,0,0
2004,12,Northeast Colorado,CO,Bushel,Truck,1.75,1.94,Country Elevators,1.845,3.4166666666666665,0.18999999999999995,1.92,-0.075,-0.0407,-1,5.6499999999999995,186.82333333333332,1321.9540000000002,37.775666666666666,0,0,56.77083333333332,1447.7516666666666,43.160833333333336,0,0,0,1495.3616666666667,52.321666666666665,0,0,0,1148.7663333333333,398.9166666666667,0,0,491.47833333333335,994.7170833333333,55.83708333333333,0,0
2004,12,Southeast Colorado,CO,Bushel,Truck,1.99,2.05,Country Elevators,2.02,3.740740740740741,0.05999999999999983,2.04,-0.02,-0.0099,-1,1660.8574999999998,219.38299999999998,0,0,0,0,183.7,0,0,0,0,631.27,0,0,0,0,803.803,215.34,0,0,0,219.1025,0,0,0,0
2005,1,Denver,CO,Bushel,Truck-Rail,1.9,2,Terminal Elevators,1.95,3.6111111111111107,0.10000000000000009,1.975,-0.025,-0.0128,-1,155.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2525,0,0,0,0,0,0,0,0,0
2005,1,East Central Colorado,CO,Bushel,Truck,1.85,1.95,Country Elevators,1.9,3.518518518518518,0.09999999999999987,1.95,-0.05,-0.0263,-1,742.9954166666666,581.5016666666667,522.95375,43.15625,0,0,589.993,551.687,34.516999999999996,0,0,590.3425,542.6541666666666,47.968333333333334,0,0,581.91875,546.4366666666666,65.22958333333334,0,0,641.7145833333333,459.14416666666665,48.05083333333334,0,0
2005,1,North Central Colorado,CO,Bushel,Truck-Rail,1.9,2.12,Country Elevators,2.01,3.722222222222222,0.2200000000000002,2.055,-0.045,-0.0224,-1,1509.975,367.67900000000003,1.215,0,0,0,318.95959999999997,96.19999999999999,0,0,0,362.105,199.32600000000002,0,0,0,577.6885,443.3385,0,0,0,369.04449999999997,0.404,0,0,0
2005,1,Northeast Colorado,CO,Bushel,Truck,1.73,1.86,Country Elevators,1.795,3.3240740740740735,0.13000000000000012,1.845,-0.05,-0.0279,-1,5.547499999999999,491.47833333333335,994.7170833333333,55.83708333333333,0,0,186.82333333333332,1321.9540000000002,37.775666666666666,0,0,56.77083333333332,1447.7516666666666,43.160833333333336,0,0,0,1495.3616666666667,52.321666666666665,0,0,501.02583333333337,993.1374999999999,47.97083333333333,0,0
2005,1,Southeast Colorado,CO,Bushel,Truck,1.93,2,Country Elevators,1.9649999999999999,3.638888888888889,0.07000000000000006,2.02,-0.055,-0.028,-1,1652.855,219.1025,0,0,0,0,219.38299999999998,0,0,0,0,183.7,0,0,0,0,631.27,0,0,0,0,227.105,0,0,0,0
2005,2,Denver,CO,Bushel,Truck-Rail,1.92,2.05,Terminal Elevators,1.9849999999999999,3.6759259259259256,0.1299999999999999,1.95,0.035,0.0176,1,155.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,2,East Central Colorado,CO,Bushel,Truck,1.87,1.97,Country Elevators,1.92,3.5555555555555554,0.09999999999999987,1.9,0.02,0.0104,1,589.2629166666667,641.7145833333333,459.14416666666665,48.05083333333334,0,0,581.5016666666667,522.95375,43.15625,0,0,589.993,551.687,34.516999999999996,0,0,590.3425,542.6541666666666,47.968333333333334,0,0,818.3354166666667,434.87,49.43666666666667,0,0
2005,2,North Central Colorado,CO,Bushel,Truck-Rail,1.92,2.18,Country Elevators,2.05,3.7962962962962963,0.26000000000000023,2.01,0.04,0.0195,1,1493.865,369.04449999999997,0.404,0,0,0,367.67900000000003,1.215,0,0,0,318.95959999999997,96.19999999999999,0,0,0,362.105,199.32600000000002,0,0,0,383.87,1.6875,0,0,0
2005,2,Northeast Colorado,CO,Bushel,Truck,1.8,1.94,Country Elevators,1.87,3.462962962962963,0.1399999999999999,1.795,0.075,0.0401,1,5.105833333333333,501.02583333333337,993.1374999999999,47.97083333333333,0,0,491.47833333333335,994.7170833333333,55.83708333333333,0,0,186.82333333333332,1321.9540000000002,37.775666666666666,0,0,56.77083333333332,1447.7516666666666,43.160833333333336,0,0,471.1408333333333,1026.415,45.019999999999996,0,0
2005,2,Southeast Colorado,CO,Bushel,Truck,1.93,2.01,Country Elevators,1.9699999999999998,3.6481481481481475,0.07999999999999985,1.9649999999999999,0.005,0.0025,1,1610.5818749999999,227.105,0,0,0,0,219.1025,0,0,0,0,219.38299999999998,0,0,0,0,183.7,0,0,0,0,269.376875,0,0,0,0
2005,3,Denver,CO,Bushel,Truck-Rail,2.07,2.21,Terminal Elevators,2.1399999999999997,3.962962962962963,0.14000000000000012,1.9849999999999999,0.155,0.0724,1,155.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,East Central Colorado,CO,Bushel,Truck,1.99,2.08,Country Elevators,2.035,3.768518518518519,0.09000000000000008,1.92,0.115,0.0565,1,81.524,818.3354166666667,434.87,49.43666666666667,0,0,641.7145833333333,459.14416666666665,48.05083333333334,0,0,581.5016666666667,522.95375,43.15625,0,0,589.993,551.687,34.516999999999996,0,0,1331.2273333333333,429.71666666666664,49.43666666666667,0,0
2005,3,North Central Colorado,CO,Bushel,Truck-Rail,2.08,2.33,Country Elevators,2.205,4.083333333333333,0.25,2.05,0.155,0.0703,1,1394.1784,383.87,1.6875,0,0,0,369.04449999999997,0.404,0,0,0,367.67900000000003,1.215,0,0,0,318.95959999999997,96.19999999999999,0,0,0,483.20439999999996,2.0408,0,0,0
2005,3,Northeast Colorado,CO,Bushel,Truck,1.87,2.03,Country Elevators,1.95,3.6111111111111107,0.1599999999999997,1.87,0.08,0.041,1,2.1723333333333334,471.1408333333333,1026.415,45.019999999999996,0,0,501.02583333333337,993.1374999999999,47.97083333333333,0,0,491.47833333333335,994.7170833333333,55.83708333333333,0,0,186.82333333333332,1321.9540000000002,37.775666666666666,0,0,461.347,1039.1426666666666,45.019999999999996,0,0
2005,3,Southeast Colorado,CO,Bushel,Truck,2.05,2.1,Country Elevators,2.075,3.8425925925925926,0.050000000000000266,1.9699999999999998,0.105,0.0506,1,1576.5365,269.376875,0,0,0,0,227.105,0,0,0,0,219.1025,0,0,0,0,219.38299999999998,0,0,0,0,303.4235,0,0,0,0
