month,location,class,variety,grade description,units,transmode,bid_low,bid_high,pricing point,delivery period
2015-03-01,"Cassatt, SC",YELLOW,,US NO 2,Bushel,Truck,4.44,4.44,Mills and Processors,Cash
2015-03-01,"Conway, SC",YELLOW,,US NO 2,Bushel,Truck,4.17,4.17,Country Elevators,New Crop
2015-03-01,"Conway, SC",YELLOW,,US NO 2,Bushel,Truck,3.89,3.89,Country Elevators,Cash
2015-03-01,"Corn Processors, SC",YELLOW,,US NO 2,Bushel,Truck,4.23,4.63,Mills and Processors,Cash
2015-03-01,"Corn Processors, SC",YELLOW,,US NO 2,Bushel,Truck,4.6,4.61,Mills and Processors,New Crop
2015-03-01,"Estill, SC",YELLOW,,US NO 2,Bushel,Truck,3.69,3.69,Country Elevators,Cash
2015-03-01,"Estill, SC",YELLOW,,US NO 2,Bushel,Truck,3.82,3.82,Country Elevators,New Crop
2015-03-01,"Hamer, SC",YELLOW,,US NO 2,Bushel,Truck,4.41,4.41,Country Elevators,New Crop
2015-03-01,"Hamer, SC",YELLOW,,US NO 2,Bushel,Truck,4.26,4.26,Country Elevators,Cash
2015-03-01,"Kingstree, SC",YELLOW,,US NO 2,Bushel,Truck,3.67,3.67,Country Elevators,Cash
2015-03-01,"Kingstree, SC",YELLOW,,US NO 2,Bushel,Truck,4.09,4.09,Country Elevators,New Crop
2015-03-01,"Lynchburg, SC",YELLOW,,US NO 2,Bushel,Truck,3.67,3.67,Country Elevators,Cash
2015-03-01,"Lynchburg, SC",YELLOW,,US NO 2,Bushel,Truck,4.09,4.09,Country Elevators,New Crop
2015-03-01,"Monetta, SC",YELLOW,,US NO 2,Bushel,Truck,4.62,4.62,Mills and Processors,Cash
2015-03-01,"Monetta, SC",YELLOW,,US NO 2,Bushel,Truck,4.61,4.61,Mills and Processors,New Crop
2015-03-01,"Orangeburg, SC",YELLOW,,US NO 2,Bushel,Truck,4.23,4.23,Mills and Processors,Cash
2015-03-01,"Sumter, SC",YELLOW,,US NO 2,Bushel,Truck,4.63,4.63,Mills and Processors,Cash
2015-03-01,"Sumter, SC",YELLOW,,US NO 2,Bushel,Truck,4.6,4.6,Mills and Processors,New Crop
2015-03-01,"East River-So. Dakota, SD",YELLOW,,US NO 2,Bushel,Truck,3.17,3.65,Country Elevators,Cash
2015-03-01,"East River-So. Dakota, SD",YELLOW,,US NO 2,Bushel,Truck,3.3,3.7,FOB,Cash
2015-03-01,"Lower Middle Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,4.1,4.11,Country Elevators,Cash
2015-03-01,"Memphis, TN",YELLOW,,US NO 2,Bushel,Truck-Rail-Barge,4.05,4.1,Terminal Elevators,Cash
2015-03-01,"Memphis, TN",YELLOW,,US NO 2,Bushel,Truck-Rail-Barge,3.93,3.97,Terminal Elevators,New Crop
2015-03-01,"North West Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,3.73,3.86,Country Elevators,Cash
2015-03-01,"North West Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,4,4.06,Barge Loading Elevators,Cash
2015-03-01,"Upper Middle Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,3.83,3.96,Country Elevators,Cash
2015-03-01,"Txphgrn-Elevator Offers & Bids, TX",YELLOW,,US NO 2,Cwt,Truck-Rail,8.26,8.38,Terminal Elevators,30 Day Delivery
2015-03-01,"Txphgrn-North Of Canadian, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,4.01,4.21,Country Elevators,Cash
2015-03-01,"Txphgrn-South Of Line, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,3.86,4.36,Country Elevators,Cash
2015-03-01,"Txphgrn-Triangle, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,3.97,4.25,Country Elevators,Cash
2015-03-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,3.84,3.84,Country Elevators,New Crop
2015-03-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,3.66,3.66,Country Elevators,Cash
2015-03-01,"Harrisonburg, VA",YELLOW,,US NO 2,Bushel,Truck,4.11,4.68,Country Elevators,Cash
2015-03-01,"Hopewell, VA",YELLOW,,US NO 2,Bushel,Truck,4.46,4.46,Country Elevators,Cash
2015-03-01,"Hopewell, VA",YELLOW,,US NO 2,Bushel,Truck,4.45,4.45,Country Elevators,New Crop
2015-03-01,"Middle Peninsula, VA",YELLOW,,US NO 2,Bushel,Truck,4.06,4.06,Country Elevators,Cash
2015-03-01,"Middle Peninsula, VA",YELLOW,,US NO 2,Bushel,Truck,3.95,3.95,Country Elevators,New Crop
2015-03-01,"Norfolk Producer, VA",YELLOW,,US NO 2,Bushel,Truck,4.1,4.1,Country Elevators,New Crop
2015-03-01,"Norfolk Terminal, VA",YELLOW,,US NO 2,Bushel,Truck,4.37,4.37,Terminal Elevators,Cash
2015-03-01,"Petersburg, VA",YELLOW,,US NO 2,Bushel,Truck,4.16,4.16,Country Elevators,Cash
2015-03-01,"Petersburg, VA",YELLOW,,US NO 2,Bushel,Truck,4.25,4.25,Country Elevators,New Crop
2015-03-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,4.22,4.4,Country Elevators,Cash
2015-03-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,4.18,4.59,Country Elevators,New Crop
2015-03-01,"Central Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,3.54,3.58,Country Elevators,Cash
2015-03-01,"Northern Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,3.22,3.46,Country Elevators,Cash
2015-03-01,"Southern Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,3.4,3.59,Country Elevators,Cash
2015-03-01,"Wyoming, WY",YELLOW,,US NO 2,Bushel,Truck,3.5,3.54,Country Elevators,Cash
2015-04-01,"Augusta, AR",YELLOW,,US NO 2,Bushel,Truck,3.48,3.48,Country Elevators,Cash
2015-04-01,"Blytheville, AR",YELLOW,,US NO 2,Bushel,Truck,3.89,3.89,Country Elevators,Cash
2015-04-01,"Little Rock, AR",YELLOW,,US NO 2,Bushel,Truck,3.72,3.72,Mills and Processors,Cash
2015-04-01,"Old Town/Elaine, AR",YELLOW,,US NO 2,Bushel,Truck,3.93,3.93,Country Elevators,Cash
2015-04-01,"Osceola, AR",YELLOW,,US NO 2,Bushel,Truck,3.88,3.88,Country Elevators,Cash
2015-04-01,"West Memphis, AR",YELLOW,,US NO 2,Bushel,Truck,3.92,3.92,Country Elevators,Cash
2015-04-01,"Los Angeles, CA",YELLOW,,US NO 2,Cwt,Rail,9.48,9.5,Mills and Processors,10 Day Delivery
2015-04-01,"Petaluma, CA",YELLOW,,US NO 2,Cwt,Truck,9.78,9.78,Mills and Processors,10 Day Delivery
2015-04-01,"Stockton - Modesto - Oakdale - Turlock, CA",YELLOW,,US NO 2,Cwt,Truck,9.22,9.22,Mills and Processors,10 Day Delivery
2015-04-01,"Denver, CO",YELLOW,,US NO 2,Bushel,Truck-Rail,3.74,3.74,Terminal Elevators,Cash
2015-04-01,"East Central Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,3.43,3.64,Country Elevators,Cash
2015-04-01,"North Central Colorado, CO",YELLOW,,US NO 2,Bushel,Truck-Rail,3.74,3.96,Country Elevators,Cash
2015-04-01,"Northeast Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,3.43,3.76,Country Elevators,Cash
2015-04-01,"Southeast Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,3.49,3.92,Country Elevators,Cash
2015-04-01,"Southwest Nebraska / Southeast Wyoming, CO",YELLOW,,US NO 2,Bushel,Truck,3.39,3.51,Country Elevators,Cash
2015-04-01,"East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,3.57,3.87,FOB,Cash
2015-04-01,"Mississippi River & Northern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,3.57,3.6,Barge Loading Elevators,New Crop
2015-04-01,"Mississippi River & Northern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,3.59,3.64,Barge Loading Elevators,Cash
2015-04-01,"Mississippi River & Southern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,3.68,3.73,Barge Loading Elevators,Cash
2015-04-01,"Mississippi River & Southern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,3.63,3.67,Barge Loading Elevators,New Crop
2015-04-01,"North Central Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,3.52,3.64,Country Elevators,Cash
2015-04-01,"North East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,3.51,3.7,Country Elevators,Cash
2015-04-01,"North West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,3.55,3.6,Country Elevators,Cash
2015-04-01,"South Central Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,3.48,3.72,Country Elevators,Cash
2015-04-01,"South East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,3.47,3.72,Country Elevators,Cash
2015-04-01,"South West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,3.38,3.65,Country Elevators,Cash
2015-04-01,"West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,3.55,3.74,FOB,Cash
2015-04-01,"Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,3.59,3.59,Country Elevators,Cash
2015-04-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,3.61,3.72,Terminal Elevators,15 Day Delivery
2015-04-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,3.62,3.73,Terminal Elevators,30 Day Delivery
2015-04-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,3.78,3.81,Mills and Processors,15 Day Delivery
2015-04-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,3.79,3.82,Mills and Processors,30 Day Delivery
2015-04-01,"Decatur-Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,3.72,3.88,Mills and Processors,Cash
2015-04-01,"ECB Ethanol Plant, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,3.49,4,FOB,Cash
2015-04-01,"Illinois River North of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck,3.7,3.72,Barge Loading Elevators,New Crop
2015-04-01,"Illinois River North of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck,3.68,3.7,Barge Loading Elevators,Cash
2015-04-01,"Illinois River South of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,3.72,3.76,Barge Loading Elevators,Cash
2015-04-01,"Illinois River South of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,3.67,3.75,Barge Loading Elevators,New Crop
2015-04-01,"L.Egypt, IL",YELLOW,,US NO 2,Bushel,Truck,3.71,3.74,Country Elevators,Cash
2015-04-01,"North Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,3.46,3.61,Country Elevators,Cash
2015-04-01,"Northern Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,3.49,3.7,Country Elevators,Cash
2015-04-01,"South Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,3.56,3.72,Country Elevators,Cash
2015-04-01,"W.S. West, IL",YELLOW,,US NO 2,Bushel,Truck,3.61,3.67,Country Elevators,Cash
2015-04-01,"Wabash, IL",YELLOW,,US NO 2,Bushel,Truck,3.61,3.77,Country Elevators,Cash
2015-04-01,"Western Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,3.53,3.65,Country Elevators,Cash
2015-04-01,"Mt. Vernon - Evansville, IN",YELLOW,,US NO 2,Bushel,Truck,3.88,3.9,Barge Loading Elevators,Cash
2015-04-01,"Mt. Vernon - Evansville, IN",YELLOW,,US NO 2,Bushel,Truck,3.74,3.82,Barge Loading Elevators,New Crop
2015-04-01,"Central Kansas, KS",YELLOW,,US NO 2,Bushel,Truck-Rail,3.49,3.75,Terminal Elevators,Cash
2015-04-01,"Central Kansas, KS",YELLOW,,US NO 2,Bushel,Truck-Rail,3.74,3.74,Mills and Processors,Cash
2015-04-01,"Kansas, KS",YELLOW,,US NO 2,Bushel,Truck-Rail,3.68,4.3,FOB,Cash
2015-04-01,"Western Kansas, KS",YELLOW,,US NO 2,Bushel,Truck-Rail,3.61,3.99,Country Elevators,Cash
2015-04-01,"Kentucky, KY",WHITE,,US NO 2,Bushel,Truck,3.89,3.92,Barge Loading Elevators,Cash
2015-04-01,"Kentucky, KY",WHITE,,US NO 2,Bushel,Truck,3.98,4.23,Barge Loading Elevators,New Crop
2015-04-01,"Kentucky, KY",WHITE,,US NO 2,Bushel,Truck,4.38,4.38,Mills and Processors,New Crop
2015-04-01,"Kentucky, KY",YELLOW,,US NO 2,Bushel,Truck,3.64,3.85,Barge Loading Elevators,New Crop
2015-04-01,"Kentucky, KY",YELLOW,,US NO 2,Bushel,Truck,3.57,3.8,Mills and Processors,New Crop
2015-04-01,"Kentucky, KY",YELLOW,,US NO 2,Bushel,Truck,3.66,3.91,Mills and Processors,Cash
2015-04-01,"Kentucky, KY",YELLOW,,US NO 2,Bushel,Truck,3.8,4.01,Barge Loading Elevators,Cash
2015-04-01,"Louisiana Gulf, LA",YELLOW,,US NO 2,Bushel,Barge,4.37,4.38,Export Elevators,30 Day Delivery
2015-04-01,"Central MD, MD",YELLOW,,US NO 2,Bushel,Truck-Rail,3.8,4.04,Terminals-Mills-Processors-Exporters,New Crop
2015-04-01,"Central MD, MD",YELLOW,,US NO 2,Bushel,Truck-Rail,3.58,4.02,Terminals-Mills-Processors-Exporters,Cash
2015-04-01,"Lower Eastern Shore, MD",YELLOW,,US NO 2,Bushel,Truck-Rail,3.9,4.28,Terminals-Mills-Processors-Exporters,Cash
2015-04-01,"Lower Eastern Shore, MD",YELLOW,,US NO 2,Bushel,Truck-Rail,3.82,4.04,Terminals-Mills-Processors-Exporters,New Crop
2015-04-01,"Mid-Eastern Shore, MD",YELLOW,,US NO 2,Bushel,Truck-Rail,3.51,3.95,Terminals-Mills-Processors-Exporters,Cash
2015-04-01,"Mid-Eastern Shore, MD",YELLOW,,US NO 2,Bushel,Truck-Rail,3.71,3.96,Terminals-Mills-Processors-Exporters,New Crop
2015-04-01,"Upper Eastern Shore, MD",YELLOW,,US NO 2,Bushel,Truck-Rail,3.86,4.01,Terminals-Mills-Processors-Exporters,Cash
2015-04-01,"Upper Eastern Shore, MD",YELLOW,,US NO 2,Bushel,Truck-Rail,3.98,4.03,Terminals-Mills-Processors-Exporters,New Crop
2015-04-01,"Western MD, MD",YELLOW,,US NO 2,Bushel,Truck-Rail,3.94,4.06,Terminals-Mills-Processors-Exporters,New Crop
2015-04-01,"Western MD, MD",YELLOW,,US NO 2,Bushel,Truck-Rail,3.76,4.02,Terminals-Mills-Processors-Exporters,Cash
2015-04-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Truck,3.57,3.57,Terminal Elevators,New Crop
2015-04-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Truck,3.57,3.57,Terminal Elevators,20 Day Delivery
2015-04-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Rail,3.58,3.58,Mills and Processors,Cash
2015-04-01,"Minnesota, MN",YELLOW,,US NO 2,Bushel,Truck,3.37,3.7,FOB,Cash
2015-04-01,"Mississippi River & Southern Minn., MN",YELLOW,,US NO 2,Bushel,Barge,3.54,3.58,Barge Loading Elevators,Cash
2015-04-01,"Mississippi River & Southern Minn., MN",YELLOW,,US NO 2,Bushel,Barge,3.42,3.46,Barge Loading Elevators,New Crop
2015-04-01,"Southern Minnesota, MN",YELLOW,,US NO 2,Bushel,Truck,3.39,3.61,Country Elevators,Cash
2015-04-01,"Wisconsin - Eastern Minnesota, MN",YELLOW,,US NO 2,Bushel,Truck,3.59,3.65,FOB,Cash
2015-04-01,"Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,3.51,3.57,Country Elevators,Cash
2015-04-01,"Kansas City, MO",WHITE,,US NO 2,Bushel,Rail,3.78,3.84,Terminal Elevators,Cash
2015-04-01,"Kansas City, MO",YELLOW,,US NO 2,Bushel,Truck,3.75,3.75,Terminal Elevators,Cash
2015-04-01,"Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,3.47,3.76,FOB,Cash
2015-04-01,"N.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,3.27,3.46,Country Elevators,Cash
2015-04-01,"N.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Barge,3.68,3.71,Country Elevators,Cash
2015-04-01,"N.W. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,3.26,3.64,Country Elevators,Cash
2015-04-01,"North Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,3.26,3.29,Country Elevators,Cash
2015-04-01,"S.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Barge,3.87,3.92,Country Elevators,Cash
2015-04-01,"S.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Rail,3.53,3.53,Country Elevators,Cash
2015-04-01,"S.W. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,3.45,3.58,Country Elevators,Cash
2015-04-01,"St. Joseph, MO",YELLOW,,US NO 2,Bushel,Truck,3.71,3.71,Terminal Elevators,Cash
2015-04-01,"St. Louis, MO",YELLOW,,US NO 2,Bushel,Truck,3.92,3.94,Terminal Elevators,Cash
2015-04-01,"St. Louis, MO",YELLOW,,US NO 2,Bushel,Barge,3.92,3.94,Terminal Elevators,Cash
2015-04-01,"West Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,3.5,3.67,Country Elevators,Cash
2015-04-01,"Nebraska, NE",YELLOW,,US NO 2,Bushel,Truck,3.53,3.84,FOB,Cash
2015-04-01,"Omaha-Council Bluffs Grain Bids, NE",YELLOW,,US NO 2,Bushel,Truck,3.7,3.74,Country Elevators,Cash
2015-04-01,"Rural Nebraska Elevator Grain Bids, NE",YELLOW,,US NO 2,Bushel,Truck,3.43,3.67,Country Elevators,Cash
2015-04-01,"Eastern New Mexico, NM",YELLOW,,US NO 2,Cwt,Truck,7.62,7.97,Country Elevators,Cash
2015-04-01,"Eastern New Mexico, NM",YELLOW,,US NO 2,Bushel,Truck,4.26,4.46,Country Elevators,Cash
2015-04-01,"Cincinnati, OH",YELLOW,,US NO 2,Bushel,Truck,3.61,3.7,Barge Loading Elevators,New Crop
2015-04-01,"Cincinnati, OH",YELLOW,,US NO 2,Bushel,Truck,3.82,3.85,Barge Loading Elevators,Cash
2015-04-01,"Toledo, OH",YELLOW,,US NO 2,Bushel,Truck,3.67,3.73,Terminals-Mills-Processors-Exporters,Cash
2015-04-01,"Hooker, OK",YELLOW,,US NO 2,Bushel,Truck,3.99,3.99,Country Elevators,Cash
2015-04-01,"Keyes, OK",YELLOW,,US NO 2,Bushel,Truck,3.98,3.98,Country Elevators,Cash
2015-04-01,"Manchester, OK",YELLOW,,US NO 2,Bushel,Truck,3.64,3.64,Country Elevators,Cash
2015-04-01,"Medford, OK",YELLOW,,US NO 2,Bushel,Truck,3.69,3.69,Country Elevators,Cash
2015-04-01,"Ponca City, OK",YELLOW,,US NO 2,Bushel,Truck,3.68,3.68,Country Elevators,Cash
2015-04-01,"Shattuck, OK",YELLOW,,US NO 2,Bushel,Truck,3.96,3.96,Country Elevators,Cash
2015-04-01,"Weatherford, OK",YELLOW,,US NO 2,Bushel,Truck,3.99,3.99,Country Elevators,Cash
2015-04-01,"Pacific Northwest, OR",YELLOW,,US NO 2,Bushel,Rail-Shuttle,4.81,4.83,Export Elevators,New Crop
2015-04-01,"Pacific Northwest, OR",YELLOW,,US NO 2,Bushel,Rail-Shuttle,4.63,4.66,Export Elevators,30 Day Delivery
2015-04-01,"Central PA, PA",YELLOW,,US NO 2,Bushel,Truck,3.95,4.4,Mills and Processors,Cash
2015-04-01,"Eastern PA, PA",YELLOW,,US NO 2,Bushel,Truck,3.61,4.4,Mills and Processors,New Crop
2015-04-01,"Eastern PA, PA",YELLOW,,US NO 2,Bushel,Truck,3.95,4.3,Mills and Processors,Cash
2015-04-01,"Western PA, PA",YELLOW,,US NO 2,Bushel,Truck,3.55,4.19,Mills and Processors,Cash
2015-04-01,"Cassatt, SC",YELLOW,,US NO 2,Bushel,Truck,4.34,4.34,Mills and Processors,Cash
2015-04-01,"Conway, SC",YELLOW,,US NO 2,Bushel,Truck,3.74,3.74,Country Elevators,Cash
2015-04-01,"Conway, SC",YELLOW,,US NO 2,Bushel,Truck,4.08,4.08,Country Elevators,New Crop
2015-04-01,"Corn Processors, SC",YELLOW,,US NO 2,Bushel,Truck,4.43,4.45,Mills and Processors,New Crop
2015-04-01,"Corn Processors, SC",YELLOW,,US NO 2,Bushel,Truck,4.14,4.53,Mills and Processors,Cash
2015-04-01,"Estill, SC",YELLOW,,US NO 2,Bushel,Truck,3.59,3.59,Country Elevators,Cash
2015-04-01,"Estill, SC",YELLOW,,US NO 2,Bushel,Truck,3.68,3.68,Country Elevators,New Crop
2015-04-01,"Hamer, SC",YELLOW,,US NO 2,Bushel,Truck,4.17,4.17,Country Elevators,Cash
2015-04-01,"Hamer, SC",YELLOW,,US NO 2,Bushel,Truck,4.28,4.28,Country Elevators,New Crop
2015-04-01,"Kingstree, SC",YELLOW,,US NO 2,Bushel,Truck,3.93,3.93,Country Elevators,New Crop
2015-04-01,"Kingstree, SC",YELLOW,,US NO 2,Bushel,Truck,3.54,3.54,Country Elevators,Cash
2015-04-01,"Lynchburg, SC",YELLOW,,US NO 2,Bushel,Truck,3.91,3.91,Country Elevators,New Crop
2015-04-01,"Lynchburg, SC",YELLOW,,US NO 2,Bushel,Truck,3.54,3.54,Country Elevators,Cash
2015-04-01,"Monetta, SC",YELLOW,,US NO 2,Bushel,Truck,4.53,4.53,Mills and Processors,Cash
2015-04-01,"Monetta, SC",YELLOW,,US NO 2,Bushel,Truck,4.45,4.45,Mills and Processors,New Crop
2015-04-01,"Orangeburg, SC",YELLOW,,US NO 2,Bushel,Truck,4.14,4.14,Mills and Processors,Cash
2015-04-01,"Sumter, SC",YELLOW,,US NO 2,Bushel,Truck,4.43,4.43,Mills and Processors,New Crop
2015-04-01,"Sumter, SC",YELLOW,,US NO 2,Bushel,Truck,4.53,4.53,Mills and Processors,Cash
2015-04-01,"East River-So. Dakota, SD",YELLOW,,US NO 2,Bushel,Truck,3.23,3.61,FOB,Cash
2015-04-01,"East River-So. Dakota, SD",YELLOW,,US NO 2,Bushel,Truck,3.12,3.56,Country Elevators,Cash
2015-04-01,"Lower Middle Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,3.99,4.02,Country Elevators,Cash
2015-04-01,"Memphis, TN",YELLOW,,US NO 2,Bushel,Truck-Rail-Barge,3.76,3.81,Terminal Elevators,New Crop
2015-04-01,"Memphis, TN",YELLOW,,US NO 2,Bushel,Truck-Rail-Barge,3.97,3.99,Terminal Elevators,Cash
2015-04-01,"North West Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,3.84,3.98,Barge Loading Elevators,Cash
2015-04-01,"North West Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,3.67,3.87,Country Elevators,Cash
2015-04-01,"Upper Middle Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,3.76,3.86,Country Elevators,Cash
2015-04-01,"Txphgrn-Elevator Offers & Bids, TX",YELLOW,,US NO 2,Cwt,Truck-Rail,8,8.08,Terminal Elevators,30 Day Delivery
2015-04-01,"Txphgrn-North Of Canadian, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,3.88,4.13,Country Elevators,Cash
2015-04-01,"Txphgrn-South Of Line, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,3.74,4.24,Country Elevators,Cash
2015-04-01,"Txphgrn-Triangle, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,3.85,4.08,Country Elevators,Cash
2015-04-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,3.85,3.85,Country Elevators,Cash
2015-04-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,3.83,3.83,Country Elevators,New Crop
2015-04-01,"Harrisonburg, VA",YELLOW,,US NO 2,Bushel,Truck,4,4.58,Country Elevators,Cash
2015-04-01,"Hopewell, VA",YELLOW,,US NO 2,Bushel,Truck,4.33,4.33,Country Elevators,New Crop
2015-04-01,"Hopewell, VA",YELLOW,,US NO 2,Bushel,Truck,4.44,4.44,Country Elevators,Cash
2015-04-01,"Middle Peninsula, VA",YELLOW,,US NO 2,Bushel,Truck,3.83,3.83,Country Elevators,New Crop
2015-04-01,"Middle Peninsula, VA",YELLOW,,US NO 2,Bushel,Truck,3.97,3.97,Country Elevators,Cash
2015-04-01,"Norfolk Producer, VA",YELLOW,,US NO 2,Bushel,Truck,3.98,3.98,Country Elevators,New Crop
2015-04-01,"Norfolk Terminal, VA",YELLOW,,US NO 2,Bushel,Truck,4.52,4.52,Terminal Elevators,New Crop
2015-04-01,"Norfolk Terminal, VA",YELLOW,,US NO 2,Bushel,Truck,4.34,4.34,Terminal Elevators,Cash
2015-04-01,"Petersburg, VA",YELLOW,,US NO 2,Bushel,Truck,4.13,4.13,Country Elevators,New Crop
2015-04-01,"Petersburg, VA",YELLOW,,US NO 2,Bushel,Truck,4.09,4.09,Country Elevators,Cash
2015-04-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,4.08,4.49,Country Elevators,New Crop
2015-04-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,4.05,4.3,Country Elevators,Cash
2015-04-01,"Central Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,3.43,3.49,Country Elevators,Cash
2015-04-01,"Northern Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,3.15,3.38,Country Elevators,Cash
2015-04-01,"Southern Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,3.35,3.51,Country Elevators,Cash
2015-04-01,"Wyoming, WY",YELLOW,,US NO 2,Bushel,Truck,3.39,3.49,Country Elevators,Cash
2015-05-01,"Augusta, AR",YELLOW,,US NO 2,Bushel,Truck,3.43,3.43,Country Elevators,Cash
2015-05-01,"Blytheville, AR",YELLOW,,US NO 2,Bushel,Truck,3.79,3.79,Country Elevators,Cash
2015-05-01,"Little Rock, AR",YELLOW,,US NO 2,Bushel,Truck,3.61,3.61,Mills and Processors,Cash
2015-05-01,"Old Town/Elaine, AR",YELLOW,,US NO 2,Bushel,Truck,3.81,3.81,Country Elevators,Cash
2015-05-01,"Osceola, AR",YELLOW,,US NO 2,Bushel,Truck,3.77,3.77,Country Elevators,Cash
2015-05-01,"Pine Bluff, AR",YELLOW,,US NO 2,Bushel,Truck,3.77,3.77,Country Elevators,Cash
2015-05-01,"West Memphis, AR",YELLOW,,US NO 2,Bushel,Truck,3.8,3.8,Country Elevators,Cash
2015-05-01,"Los Angeles, CA",YELLOW,,US NO 2,Cwt,Rail,9.16,9.19,Mills and Processors,10 Day Delivery
2015-05-01,"Stockton - Modesto - Oakdale - Turlock, CA",YELLOW,,US NO 2,Cwt,Truck,9,9,Mills and Processors,10 Day Delivery
2015-05-01,"Denver, CO",YELLOW,,US NO 2,Bushel,Truck-Rail,3.63,3.63,Terminal Elevators,Cash
2015-05-01,"East Central Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,3.26,3.51,Country Elevators,Cash
2015-05-01,"North Central Colorado, CO",YELLOW,,US NO 2,Bushel,Truck-Rail,3.63,3.83,Country Elevators,Cash
2015-05-01,"Northeast Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,3.39,3.65,Country Elevators,Cash
2015-05-01,"Southeast Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,3.36,3.83,Country Elevators,Cash
2015-05-01,"Southwest Nebraska / Southeast Wyoming, CO",YELLOW,,US NO 2,Bushel,Truck,3.26,3.44,Country Elevators,Cash
