date,year,month,location,state,units,transmode,bid_low,bid_high,pricing point,bid_avg,price_cwt,spread,price_lag,price_diff,diff_pct,price_inc,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D2plus_lag1,dry_area,drought_area_pct,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D2plus_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D2plus_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D2plus_lag4,D0,D1,D2,D3,D4,D2plus,time_period,SPEI3_avg,SPEI3_min,SPEI3_max,SPEI3_avg_lag1,SPEI3_min_lag1,SPEI3_max_lag1,SPEI3_avg_lag2,SPEI3_min_lag2,SPEI3_max_lag2,SPEI3_avg_lag3,SPEI3_min_lag3,SPEI3_max_lag3,SPEI3_avg_lag4,SPEI3_min_lag4,SPEI3_max_lag4,SPEI4_avg,SPEI4_min,SPEI4_max,SPEI4_avg_lag1,SPEI4_min_lag1,SPEI4_max_lag1,SPEI4_avg_lag2,SPEI4_min_lag2,SPEI4_max_lag2,SPEI4_avg_lag3,SPEI4_min_lag3,SPEI4_max_lag3,SPEI4_avg_lag4,SPEI4_min_lag4,SPEI4_max_lag4,SPEI6_avg,SPEI6_min,SPEI6_max,SPEI6_avg_lag1,SPEI6_min_lag1,SPEI6_max_lag1,SPEI6_avg_lag2,SPEI6_min_lag2,SPEI6_max_lag2,SPEI6_avg_lag3,SPEI6_min_lag3,SPEI6_max_lag3,SPEI6_avg_lag4,SPEI6_min_lag4,SPEI6_max_lag4,SPEI12_avg,SPEI12_min,SPEI12_max,SPEI12_avg_lag1,SPEI12_min_lag1,SPEI12_max_lag1,SPEI12_avg_lag2,SPEI12_min_lag2,SPEI12_max_lag2,SPEI12_avg_lag3,SPEI12_min_lag3,SPEI12_max_lag3,SPEI12_avg_lag4,SPEI12_min_lag4,SPEI12_max_lag4,SPEI24_avg,SPEI24_min,SPEI24_max,SPEI24_avg_lag1,SPEI24_min_lag1,SPEI24_max_lag1,SPEI24_avg_lag2,SPEI24_min_lag2,SPEI24_max_lag2,SPEI24_avg_lag3,SPEI24_min_lag3,SPEI24_max_lag3,SPEI24_avg_lag4,SPEI24_min_lag4,SPEI24_max_lag4
2005-09-01,2005,9,East Central Colorado,CO,Bushel,Truck,1.84,2,Country Elevators,1.92,3.5555555555555554,0.15999999999999992,1.9899999999999998,-0.07,-0.0365,-1,5.985265,7.739408,0,0,0,0,0,47.273030798762804,0,4.5862175,0,0,0,0,0,2.9411175,0.87799,0,0,0,0,5.866138,1.074262,0.09353199999999999,0,0,0.09353199999999999,5.3661650000000005,0,0,0,0,0,2,-0.767658,-1.632426,0.09711,0.2918735,-0.575556,1.159303,-0.60154,-1.517234,0.314154,0.1128945,-0.231886,0.457675,-0.688194,-0.729806,-0.646582,-0.330147,-1.310364,0.65007,-0.221854,-1.27698,0.833272,-0.39023650000000004,-1.08027,0.299797,-0.0745295,-0.301089,0.15203,-0.85382,-0.861407,-0.846233,-0.6398545,-1.589022,0.309313,-0.20292500000000002,-0.975944,0.570094,-0.6462935,-1.252696,-0.039891,-0.2405165,-0.499613,0.01858,-0.9683685,-0.987996,-0.948741,-0.69579,-1.60955,0.21797,0.02680349999999998,-1.162364,1.215971,-0.21287000000000006,-1.232536,0.806796,0.48226,-0.388606,1.353126,0.5068320000000001,-0.494972,1.508636,-0.49049500000000007,-1.862691,0.881701,-0.27381600000000006,-1.600073,1.052441,-0.753969,-1.866381,0.358443,-1.045294,-2.041965,-0.048623,-0.8192769999999999,-1.791645,0.153091
2005-09-01,2005,9,North Central Colorado,CO,Bushel,Truck-Rail,2.02,2.19,Country Elevators,2.105,3.898148148148148,0.16999999999999993,2.145,-0.04,-0.019,-1,7.022655,4.020458,0,0,0,0,0,25.267901229312805,0,1.9311275,0,0,0,0,0,0.026997499999999997,0,0,0,0,0,0.048504,0,0,0,0,0,2.3744549999999998,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-09-01,2005,9,Northeast Colorado,CO,Bushel,Truck,1.67,1.93,Country Elevators,1.7999999999999998,3.3333333333333335,0.26,1.905,-0.105,-0.0583,-1,1.37239,7.893458,0.85739,0,0,0,0,85.2209215924877,0,7.50569,0.54776,0,0,0,0,4.9200475,2.8438000000000003,0,0,0,0,4.786896,2.902296,0.24210800000000002,0,0,0.24210800000000002,6.9362875,0.9774125,0,0,0,0,2,-1.33034075,-2.018749,0.260093,0.1977995,-0.489318,0.936344,-0.195243,-0.80822,0.157304,0.37211375,-0.013494,0.811679,-0.45785025,-1.119903,0.124802,-0.39346525,-0.969687,0.421125,-0.2359545,-0.905392,0.604066,-0.04855775000000001,-0.524313,0.250274,0.13418775,-0.255684,0.601024,-0.58163125,-1.212552,0.010392,-0.494356,-1.009855,0.277154,-0.2519725,-0.808921,0.468028,-0.3284325,-0.822005,-0.029109,0.022985000000000005,-0.419445,0.510676,-0.640014,-1.207787,-0.146309,-0.5878099999999999,-1.100493,0.119445,-0.21844225,-0.834854,0.46423,0.04826675000000001,-0.601799,0.794017,0.301235,-0.144884,1.226611,0.05600249999999997,-0.790089,1.100153,-1.0237955,-1.731276,-0.457754,-0.9046145,-1.587761,-0.355441,-0.86170825,-1.383629,-0.021349,-0.99832175,-1.472524,-0.051225,-1.11994275,-1.954027,-0.327158
2005-09-01,2005,9,Southeast Colorado,CO,Bushel,Truck,1.87,2.09,Country Elevators,1.98,3.6666666666666665,0.21999999999999975,2.04,-0.06,-0.0303,-1,3.328865,4.466138,0,0,0,0,0,55.73220307878891,0,1.7880699999999998,0,0,0,0,0,1.7542650000000002,0,0,0,0,0,3.6980440000000003,0,0,0,0,0,4.1909725,0,0,0,0,0,2,-0.84299475,-1.331807,-0.468763,-0.422594,-1.142952,0.390339,-0.71669775,-1.261148,0.170771,0.1503525,-0.457831,0.857994,0.24756450000000002,-0.182792,0.903046,-0.680372,-1.423639,-0.095111,-0.547293,-1.006289,0.060214,-0.42003875,-0.948969,0.355854,0.21935749999999998,-0.257916,0.688349,0.23504850000000002,-0.229726,0.73736,-0.57058975,-1.137759,-0.201819,-0.2816765,-0.784055,0.173365,-0.340137,-0.790298,0.196129,0.35874875,-0.247316,0.90112,0.31184075,-0.314274,1.192931,-0.25075075,-0.630745,0.306307,0.111461,-0.708649,0.708637,0.52647675,0.224608,1.022007,1.17719025,0.956335,1.512409,1.42823225,1.087227,1.821045,0.58612,0.450213,0.76943,0.73835175,0.414782,1.00668,0.5074795,0.032716,0.813722,0.403228,-0.174937,0.810963,0.79964675,0.101726,1.417659
2005-10-01,2005,10,Denver,CO,Bushel,Truck-Rail,1.98,2.1,Terminal Elevators,2.04,3.7777777777777777,0.1200000000000001,2.0549999999999997,-0.015,-0.0074,-1,0.15566,0,0,0,0,0,0,0,0,0.04124,0,0,0,0,0,0.038915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-10-01,2005,10,East Central Colorado,CO,Bushel,Truck,1.82,1.93,Country Elevators,1.875,3.4722222222222223,0.10999999999999988,1.92,-0.045,-0.024,-1,8.271315,5.3661650000000005,0,0,0,0,0,27.134158427616608,0,7.739408,0,0,0,0,0,4.5862175,0,0,0,0,0,2.9411175,0.87799,0,0,0,0,3.080115,0,0,0,0,0,2,0.791282,0.651669,0.930895,-0.767658,-1.632426,0.09711,0.2918735,-0.575556,1.159303,-0.60154,-1.517234,0.314154,0.1128945,-0.231886,0.457675,0.077631,-0.477417,0.632679,-0.330147,-1.310364,0.65007,-0.221854,-1.27698,0.833272,-0.39023650000000004,-1.08027,0.299797,-0.0745295,-0.301089,0.15203,-0.04829099999999997,-0.823383,0.726801,-0.6398545,-1.589022,0.309313,-0.20292500000000002,-0.975944,0.570094,-0.6462935,-1.252696,-0.039891,-0.2405165,-0.499613,0.01858,-0.030354999999999965,-0.686271,0.625561,-0.69579,-1.60955,0.21797,0.02680349999999998,-1.162364,1.215971,-0.21287000000000006,-1.232536,0.806796,0.48226,-0.388606,1.353126,0.06413600000000008,-1.217663,1.345935,-0.49049500000000007,-1.862691,0.881701,-0.27381600000000006,-1.600073,1.052441,-0.753969,-1.866381,0.358443,-1.045294,-2.041965,-0.048623
2005-10-01,2005,10,North Central Colorado,CO,Bushel,Truck-Rail,1.98,2.13,Country Elevators,2.0549999999999997,3.805555555555555,0.1499999999999999,2.105,-0.05,-0.0243,-1,8.688220000000001,2.3744549999999998,0,0,0,0,0,7.543694238234692,0,4.020458,0,0,0,0,0,1.9311275,0,0,0,0,0,0.026997499999999997,0,0,0,0,0,0.70889,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-10-01,2005,10,Northeast Colorado,CO,Bushel,Truck,1.65,1.87,Country Elevators,1.76,3.259259259259259,0.2200000000000002,1.7999999999999998,-0.04,-0.0227,-1,5.6246624999999995,6.9362875,0.9774125,0,0,0,0,39.42911986732859,0,7.893458,0.85739,0,0,0,0,7.50569,0.54776,0,0,0,0,4.9200475,2.8438000000000003,0,0,0,0,3.44988,0.2115475,0,0,0,0,2,0.30911875,-0.106163,1.089679,-1.33034075,-2.018749,0.260093,0.1977995,-0.489318,0.936344,-0.195243,-0.80822,0.157304,0.37211375,-0.013494,0.811679,-0.28023300000000007,-0.750741,1.018711,-0.39346525,-0.969687,0.421125,-0.2359545,-0.905392,0.604066,-0.04855775000000001,-0.524313,0.250274,0.13418775,-0.255684,0.601024,-0.04637000000000001,-0.712464,0.740539,-0.494356,-1.009855,0.277154,-0.2519725,-0.808921,0.468028,-0.3284325,-0.822005,-0.029109,0.022985000000000005,-0.419445,0.510676,-0.10755974999999998,-0.629114,0.636669,-0.5878099999999999,-1.100493,0.119445,-0.21844225,-0.834854,0.46423,0.04826675000000001,-0.601799,0.794017,0.301235,-0.144884,1.226611,-0.4717035,-1.213606,0.151481,-1.0237955,-1.731276,-0.457754,-0.9046145,-1.587761,-0.355441,-0.86170825,-1.383629,-0.021349,-0.99832175,-1.472524,-0.051225
2005-10-01,2005,10,Southeast Colorado,CO,Bushel,Truck,1.91,2.07,Country Elevators,1.9899999999999998,3.685185185185185,0.15999999999999992,1.98,0.01,0.005,1,2.2821975,4.1909725,0,0,0,0,0,69.65088352943681,0,4.466138,0,0,0,0,0,1.7880699999999998,0,0,0,0,0,1.7542650000000002,0,0,0,0,0,5.237635,0,0,0,0,0,2,0.08044599999999999,-0.568351,0.68338,-0.84299475,-1.331807,-0.468763,-0.422594,-1.142952,0.390339,-0.71669775,-1.261148,0.170771,0.1503525,-0.457831,0.857994,-0.4732915,-1.046628,-0.097939,-0.680372,-1.423639,-0.095111,-0.547293,-1.006289,0.060214,-0.42003875,-0.948969,0.355854,0.21935749999999998,-0.257916,0.688349,-0.5236005,-1.119835,-0.035714,-0.57058975,-1.137759,-0.201819,-0.2816765,-0.784055,0.173365,-0.340137,-0.790298,0.196129,0.35874875,-0.247316,0.90112,0.06472925,-0.201114,0.518088,-0.25075075,-0.630745,0.306307,0.111461,-0.708649,0.708637,0.52647675,0.224608,1.022007,1.17719025,0.956335,1.512409,0.87909675,0.762418,1.07363,0.58612,0.450213,0.76943,0.73835175,0.414782,1.00668,0.5074795,0.032716,0.813722,0.403228,-0.174937,0.810963
2005-11-01,2005,11,Denver,CO,Bushel,Truck-Rail,1.93,2.03,Terminal Elevators,1.98,3.6666666666666665,0.09999999999999987,2.04,-0.06,-0.0303,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04124,0,0,0,0,0,0.038915,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-11-01,2005,11,East Central Colorado,CO,Bushel,Truck,1.78,1.87,Country Elevators,1.8250000000000002,3.3796296296296298,0.09000000000000008,1.875,-0.05,-0.0274,-1,10.48447,3.080115,0,0,0,0,0,7.637451845274119,0,5.3661650000000005,0,0,0,0,0,7.739408,0,0,0,0,0,4.5862175,0,0,0,0,0,0.86696,0,0,0,0,0,2,0.025285999999999996,-0.095268,0.14584,0.791282,0.651669,0.930895,-0.767658,-1.632426,0.09711,0.2918735,-0.575556,1.159303,-0.60154,-1.517234,0.314154,0.46958449999999996,0.222154,0.717015,0.077631,-0.477417,0.632679,-0.330147,-1.310364,0.65007,-0.221854,-1.27698,0.833272,-0.39023650000000004,-1.08027,0.299797,0.18954900000000002,-0.472893,0.851991,-0.04829099999999997,-0.823383,0.726801,-0.6398545,-1.589022,0.309313,-0.20292500000000002,-0.975944,0.570094,-0.6462935,-1.252696,-0.039891,-0.42058550000000006,-1.076783,0.235612,-0.030354999999999965,-0.686271,0.625561,-0.69579,-1.60955,0.21797,0.02680349999999998,-1.162364,1.215971,-0.21287000000000006,-1.232536,0.806796,-0.011773499999999992,-1.339681,1.316134,0.06413600000000008,-1.217663,1.345935,-0.49049500000000007,-1.862691,0.881701,-0.27381600000000006,-1.600073,1.052441,-0.753969,-1.866381,0.358443
2005-11-01,2005,11,North Central Colorado,CO,Bushel,Truck-Rail,1.93,2.07,Country Elevators,2,3.7037037037037033,0.1399999999999999,2.0549999999999997,-0.055,-0.0275,-1,9.19227,0.70889,0,0,0,0,0,2.1798167949329152,0,2.3744549999999998,0,0,0,0,0,4.020458,0,0,0,0,0,1.9311275,0,0,0,0,0,0.20484,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-11-01,2005,11,Northeast Colorado,CO,Bushel,Truck,1.64,1.86,Country Elevators,1.75,3.2407407407407405,0.2200000000000002,1.76,-0.01,-0.0057,-1,7.49955,3.44988,0.2115475,0,0,0,0,19.238862385716285,0,6.9362875,0.9774125,0,0,0,0,7.893458,0.85739,0,0,0,0,7.50569,0.54776,0,0,0,0,1.78654,0,0,0,0,0,2,0.027201249999999996,-0.149654,0.32227,0.30911875,-0.106163,1.089679,-1.33034075,-2.018749,0.260093,0.1977995,-0.489318,0.936344,-0.195243,-0.80822,0.157304,-0.026308500000000012,-0.419763,0.976467,-0.28023300000000007,-0.750741,1.018711,-0.39346525,-0.969687,0.421125,-0.2359545,-0.905392,0.604066,-0.04855775000000001,-0.524313,0.250274,0.13367925,-0.51344,0.924697,-0.04637000000000001,-0.712464,0.740539,-0.494356,-1.009855,0.277154,-0.2519725,-0.808921,0.468028,-0.3284325,-0.822005,-0.029109,-0.376851,-0.961071,0.471798,-0.10755974999999998,-0.629114,0.636669,-0.5878099999999999,-1.100493,0.119445,-0.21844225,-0.834854,0.46423,0.04826675000000001,-0.601799,0.794017,-0.51630225,-1.248981,0.120803,-0.4717035,-1.213606,0.151481,-1.0237955,-1.731276,-0.457754,-0.9046145,-1.587761,-0.355441,-0.86170825,-1.383629,-0.021349
2005-11-01,2005,11,Southeast Colorado,CO,Bushel,Truck,1.74,1.98,Country Elevators,1.8599999999999999,3.4444444444444446,0.24,1.9899999999999998,-0.13,-0.0699,-1,1.76141,5.237635,0,0,0,0,0,76.5763633268793,0,4.1909725,0,0,0,0,0,4.466138,0,0,0,0,0,1.7880699999999998,0,0,0,0,0,5.75842,0,0,0,0,0,2,-0.376058,-1.053382,0.140451,0.08044599999999999,-0.568351,0.68338,-0.84299475,-1.331807,-0.468763,-0.422594,-1.142952,0.390339,-0.71669775,-1.261148,0.170771,-0.172725,-0.836278,0.236886,-0.4732915,-1.046628,-0.097939,-0.680372,-1.423639,-0.095111,-0.547293,-1.006289,0.060214,-0.42003875,-0.948969,0.355854,-0.5568545,-1.361434,0.248827,-0.5236005,-1.119835,-0.035714,-0.57058975,-1.137759,-0.201819,-0.2816765,-0.784055,0.173365,-0.340137,-0.790298,0.196129,-0.3313475,-0.890031,0.153789,0.06472925,-0.201114,0.518088,-0.25075075,-0.630745,0.306307,0.111461,-0.708649,0.708637,0.52647675,0.224608,1.022007,0.849488,0.689855,1.103726,0.87909675,0.762418,1.07363,0.58612,0.450213,0.76943,0.73835175,0.414782,1.00668,0.5074795,0.032716,0.813722
2005-12-01,2005,12,Denver,CO,Bushel,Truck-Rail,1.97,2.08,Terminal Elevators,2.025,3.75,0.1100000000000001,1.98,0.045,0.0222,1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04124,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-12-01,2005,12,East Central Colorado,CO,Bushel,Truck,1.87,1.91,Country Elevators,1.8900000000000001,3.5000000000000004,0.039999999999999813,1.8250000000000002,0.065,0.0344,1,10.48447,0.86696,0,0,0,0,0,7.637451845274119,0,3.080115,0,0,0,0,0,5.3661650000000005,0,0,0,0,0,7.739408,0,0,0,0,0,0.86696,0,0,0,0,0,2,1.0677025,0.90653,1.228875,0.025285999999999996,-0.095268,0.14584,0.791282,0.651669,0.930895,-0.767658,-1.632426,0.09711,0.2918735,-0.575556,1.159303,-0.060219499999999995,-0.19854,0.078101,0.46958449999999996,0.222154,0.717015,0.077631,-0.477417,0.632679,-0.330147,-1.310364,0.65007,-0.221854,-1.27698,0.833272,-0.22921200000000003,-0.866743,0.408319,0.18954900000000002,-0.472893,0.851991,-0.04829099999999997,-0.823383,0.726801,-0.6398545,-1.589022,0.309313,-0.20292500000000002,-0.975944,0.570094,-0.401616,-1.060762,0.25753,-0.42058550000000006,-1.076783,0.235612,-0.030354999999999965,-0.686271,0.625561,-0.69579,-1.60955,0.21797,0.02680349999999998,-1.162364,1.215971,-0.0019685000000000397,-1.302759,1.298822,-0.011773499999999992,-1.339681,1.316134,0.06413600000000008,-1.217663,1.345935,-0.49049500000000007,-1.862691,0.881701,-0.27381600000000006,-1.600073,1.052441
2005-12-01,2005,12,North Central Colorado,CO,Bushel,Truck-Rail,1.97,2.16,Country Elevators,2.065,3.8240740740740744,0.19000000000000017,2,0.065,0.0315,1,9.19227,0.20484,0,0,0,0,0,2.1798167949329152,0,0.70889,0,0,0,0,0,2.3744549999999998,0,0,0,0,0,4.020458,0,0,0,0,0,0.20484,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-12-01,2005,12,Northeast Colorado,CO,Bushel,Truck,1.73,1.96,Country Elevators,1.845,3.4166666666666665,0.22999999999999998,1.75,0.095,0.0515,1,7.49955,1.78654,0,0,0,0,0,19.238862385716285,0,3.44988,0.2115475,0,0,0,0,6.9362875,0.9774125,0,0,0,0,7.893458,0.85739,0,0,0,0,1.78654,0,0,0,0,0,2,0.902258,0.636491,1.252219,0.027201249999999996,-0.149654,0.32227,0.30911875,-0.106163,1.089679,-1.33034075,-2.018749,0.260093,0.1977995,-0.489318,0.936344,-0.1430305,-0.316514,0.205747,-0.026308500000000012,-0.419763,0.976467,-0.28023300000000007,-0.750741,1.018711,-0.39346525,-0.969687,0.421125,-0.2359545,-0.905392,0.604066,-0.64045275,-1.227278,0.800651,0.13367925,-0.51344,0.924697,-0.04637000000000001,-0.712464,0.740539,-0.494356,-1.009855,0.277154,-0.2519725,-0.808921,0.468028,-0.37554875,-0.951438,0.384906,-0.376851,-0.961071,0.471798,-0.10755974999999998,-0.629114,0.636669,-0.5878099999999999,-1.100493,0.119445,-0.21844225,-0.834854,0.46423,-0.554925,-1.333772,0.103874,-0.51630225,-1.248981,0.120803,-0.4717035,-1.213606,0.151481,-1.0237955,-1.731276,-0.457754,-0.9046145,-1.587761,-0.355441
2005-12-01,2005,12,South Central Colorado,CO,Bushel,Truck,1.83,2,Country Elevators,1.915,3.5462962962962967,0.16999999999999993,NA,NA,NA,NA,1.21144,9.61315,0,0,0,0,0,88.80844447688087,0,9.7937675,0,0,0,0,0,10.700337500000002,0,0,0,0,0,10.624176,0,0,0,0,0,9.61315,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-12-01,2005,12,Southeast Colorado,CO,Bushel,Truck,1.83,2.01,Country Elevators,1.92,3.5555555555555554,0.17999999999999972,1.8599999999999999,0.06,0.0312,1,1.496215,5.75842,0,0,0,0,0,80.10303410710867,0,5.237635,0,0,0,0,0,4.1909725,0,0,0,0,0,4.466138,0,0,0,0,0,6.02362,0,0,0,0,0,2,0.1379205,-0.496984,0.971848,-0.376058,-1.053382,0.140451,0.08044599999999999,-0.568351,0.68338,-0.84299475,-1.331807,-0.468763,-0.422594,-1.142952,0.390339,-0.5067225,-1.127765,0.095178,-0.172725,-0.836278,0.236886,-0.4732915,-1.046628,-0.097939,-0.680372,-1.423639,-0.095111,-0.547293,-1.006289,0.060214,-0.72334925,-1.283808,-0.441837,-0.5568545,-1.361434,0.248827,-0.5236005,-1.119835,-0.035714,-0.57058975,-1.137759,-0.201819,-0.2816765,-0.784055,0.173365,-0.36929625,-0.946336,0.001037,-0.3313475,-0.890031,0.153789,0.06472925,-0.201114,0.518088,-0.25075075,-0.630745,0.306307,0.111461,-0.708649,0.708637,0.83299525,0.661543,1.118493,0.849488,0.689855,1.103726,0.87909675,0.762418,1.07363,0.58612,0.450213,0.76943,0.73835175,0.414782,1.00668
2006-01-01,2006,1,Denver,CO,Bushel,Truck-Rail,2.03,2.13,Terminal Elevators,2.08,3.851851851851852,0.10000000000000009,2.025,0.055,0.0264,1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-01-01,2006,1,East Central Colorado,CO,Bushel,Truck,1.95,2.03,Country Elevators,1.9899999999999998,3.685185185185185,0.07999999999999985,1.8900000000000001,0.1,0.0503,1,8.195934,0.86696,0,0,0,0,0,27.798224540872823,0,0.86696,0,0,0,0,0,3.080115,0,0,0,0,0,5.3661650000000005,0,0,0,0,0,3.155496,0,0,0,0,0,2,-1.3911685,-1.863903,-0.918434,1.0677025,0.90653,1.228875,0.025285999999999996,-0.095268,0.14584,0.791282,0.651669,0.930895,-0.767658,-1.632426,0.09711,0.841309,0.80336,0.879258,-0.060219499999999995,-0.19854,0.078101,0.46958449999999996,0.222154,0.717015,0.077631,-0.477417,0.632679,-0.330147,-1.310364,0.65007,0.257668,-0.071848,0.587184,-0.22921200000000003,-0.866743,0.408319,0.18954900000000002,-0.472893,0.851991,-0.04829099999999997,-0.823383,0.726801,-0.6398545,-1.589022,0.309313,-0.45447550000000003,-1.174031,0.26508,-0.401616,-1.060762,0.25753,-0.42058550000000006,-1.076783,0.235612,-0.030354999999999965,-0.686271,0.625561,-0.69579,-1.60955,0.21797,-0.013516000000000084,-1.351034,1.324002,-0.0019685000000000397,-1.302759,1.298822,-0.011773499999999992,-1.339681,1.316134,0.06413600000000008,-1.217663,1.345935,-0.49049500000000007,-1.862691,0.881701
2006-01-01,2006,1,North Central Colorado,CO,Bushel,Truck-Rail,2.03,2.25,Country Elevators,2.1399999999999997,3.962962962962963,0.2200000000000002,2.065,0.075,0.035,1,8.53463,0.20484,0,0,0,0,0,9.178131172103793,0,0.20484,0,0,0,0,0,0.70889,0,0,0,0,0,2.3744549999999998,0,0,0,0,0,0.855314,0.007166,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
