id,year,week,location,precip_avg,precip_min,precip_max,precip_avg_lag1,precip_min_lag1,precip_max_lag1,precip_avg_lag2,precip_min_lag2,precip_max_lag2,precip_avg_lag3,precip_min_lag3,precip_max_lag3,precip_avg_lag4,precip_min_lag4,precip_max_lag4,precip_avg_lag5,precip_min_lag5,precip_max_lag5,precip_avg_lag6,precip_min_lag6,precip_max_lag6,precip_avg_lag7,precip_min_lag7,precip_max_lag7,precip_avg_lag8,precip_min_lag8,precip_max_lag8
207,2003,25,NWMA,0.127,0,0.254,2.921,0,5.842,0.127,0,0.254,2.032,0,4.064,0,0,0,5.714,0,11.428,3.048,0,6.096,5.082000000000001,0,10.164000000000001,0.127,0,0.254
174,2003,25,SE,14.647333333333332,1.016,41.656,9.483333333333333,1.778,20.83,29.718666666666667,18.03,53.086,10.414666666666667,6.8580000000000005,14.48,12.194,0,20.067999999999998,4.994666666666667,2.032,10.158000000000001,0,0,0,4.740666666666667,0,9.142000000000001,4.9093333333333335,0,14.474
195,2003,25,SLV,8.253,0,16.506,1.524,1.27,1.778,4.3180000000000005,2.794,5.8420000000000005,1.143,0.254,2.032,0.889,0.254,1.524,6.476999999999999,6.35,6.603999999999999,0,0,0,0,0,0,0.381,0,0.762
233,2003,25,SW,0.42333333333333334,0,1.27,0,0,0,0,0,0,0.42333333333333334,0,1.016,0,0,0,7.7059999999999995,3.556,15.244,0.16933333333333334,0,0.508,0.9313333333333333,0,1.524,0,0,0
231,2003,26,EC,9.654,9.398,9.91,30.225,12.956000000000001,47.494,35.182,22.61,47.754,47.629000000000005,44.706,50.552,30.990000000000002,22.606,39.374,3.048,3.048,3.048,14.987,4.064,25.91,20.705,17.784,23.626,12.828000000000001,3.556,22.1
1014,2003,26,NE,2.9844999999999997,0,7.366,3.048,0,6.603999999999999,5.333,0,18.792,16.002000000000002,0,24.89,6.0329999999999995,0,17.528,2.4125,0,9.65,7.8095,0,27.174,33.2715,0,51.054,2.159,0,7.366
208,2003,26,NWMA,0,0,0,0.127,0,0.254,2.921,0,5.842,0.127,0,0.254,2.032,0,4.064,0,0,0,5.714,0,11.428,3.048,0,6.096,5.082000000000001,0,10.164000000000001
175,2003,26,SE,13.207333333333333,0,35.05,14.647333333333332,1.016,41.656,9.483333333333333,1.778,20.83,29.718666666666667,18.03,53.086,10.414666666666667,6.8580000000000005,14.48,12.194,0,20.067999999999998,4.994666666666667,2.032,10.158000000000001,0,0,0,4.740666666666667,0,9.142000000000001
196,2003,26,SLV,0,0,0,8.253,0,16.506,1.524,1.27,1.778,4.3180000000000005,2.794,5.8420000000000005,1.143,0.254,2.032,0.889,0.254,1.524,6.476999999999999,6.35,6.603999999999999,0,0,0,0,0,0
234,2003,26,SW,0,0,0,0.42333333333333334,0,1.27,0,0,0,0,0,0,0.42333333333333334,0,1.016,0,0,0,7.7059999999999995,3.556,15.244,0.16933333333333334,0,0.508,0.9313333333333333,0,1.524
232,2003,27,EC,3.175,3.048,3.302,9.654,9.398,9.91,30.225,12.956000000000001,47.494,35.182,22.61,47.754,47.629000000000005,44.706,50.552,30.990000000000002,22.606,39.374,3.048,3.048,3.048,14.987,4.064,25.91,20.705,17.784,23.626
1015,2003,27,NE,3.6195,0,8.89,2.9844999999999997,0,7.366,3.048,0,6.603999999999999,5.333,0,18.792,16.002000000000002,0,24.89,6.0329999999999995,0,17.528,2.4125,0,9.65,7.8095,0,27.174,33.2715,0,51.054
209,2003,27,NWMA,0,0,0,0,0,0,0.127,0,0.254,2.921,0,5.842,0.127,0,0.254,2.032,0,4.064,0,0,0,5.714,0,11.428,3.048,0,6.096
176,2003,27,SE,1.4393333333333331,0,4.318,13.207333333333333,0,35.05,14.647333333333332,1.016,41.656,9.483333333333333,1.778,20.83,29.718666666666667,18.03,53.086,10.414666666666667,6.8580000000000005,14.48,12.194,0,20.067999999999998,4.994666666666667,2.032,10.158000000000001,0,0,0
197,2003,27,SLV,0,0,0,0,0,0,8.253,0,16.506,1.524,1.27,1.778,4.3180000000000005,2.794,5.8420000000000005,1.143,0.254,2.032,0.889,0.254,1.524,6.476999999999999,6.35,6.603999999999999,0,0,0
235,2003,27,SW,0,0,0,0,0,0,0.42333333333333334,0,1.27,0,0,0,0,0,0,0.42333333333333334,0,1.016,0,0,0,7.7059999999999995,3.556,15.244,0.16933333333333334,0,0.508
233,2003,28,EC,0.381,0,0.762,3.175,3.048,3.302,9.654,9.398,9.91,30.225,12.956000000000001,47.494,35.182,22.61,47.754,47.629000000000005,44.706,50.552,30.990000000000002,22.606,39.374,3.048,3.048,3.048,14.987,4.064,25.91
1016,2003,28,NE,2.412,0,9.648,3.6195,0,8.89,2.9844999999999997,0,7.366,3.048,0,6.603999999999999,5.333,0,18.792,16.002000000000002,0,24.89,6.0329999999999995,0,17.528,2.4125,0,9.65,7.8095,0,27.174
210,2003,28,NWMA,0,0,0,0,0,0,0,0,0,0.127,0,0.254,2.921,0,5.842,0.127,0,0.254,2.032,0,4.064,0,0,0,5.714,0,11.428
177,2003,28,SE,2.54,0,6.35,1.4393333333333331,0,4.318,13.207333333333333,0,35.05,14.647333333333332,1.016,41.656,9.483333333333333,1.778,20.83,29.718666666666667,18.03,53.086,10.414666666666667,6.8580000000000005,14.48,12.194,0,20.067999999999998,4.994666666666667,2.032,10.158000000000001
198,2003,28,SLV,0,0,0,0,0,0,0,0,0,8.253,0,16.506,1.524,1.27,1.778,4.3180000000000005,2.794,5.8420000000000005,1.143,0.254,2.032,0.889,0.254,1.524,6.476999999999999,6.35,6.603999999999999
236,2003,28,SW,0.08466666666666667,0,0.254,0,0,0,0,0,0,0.42333333333333334,0,1.27,0,0,0,0,0,0,0.42333333333333334,0,1.016,0,0,0,7.7059999999999995,3.556,15.244
234,2003,29,EC,0.381,0,0.762,0.381,0,0.762,3.175,3.048,3.302,9.654,9.398,9.91,30.225,12.956000000000001,47.494,35.182,22.61,47.754,47.629000000000005,44.706,50.552,30.990000000000002,22.606,39.374,3.048,3.048,3.048
1017,2003,29,NE,3.1740000000000004,0,11.172,2.412,0,9.648,3.6195,0,8.89,2.9844999999999997,0,7.366,3.048,0,6.603999999999999,5.333,0,18.792,16.002000000000002,0,24.89,6.0329999999999995,0,17.528,2.4125,0,9.65
211,2003,29,NWMA,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0.254,2.921,0,5.842,0.127,0,0.254,2.032,0,4.064,0,0,0
178,2003,29,SE,4.995333333333333,0,12.192,2.54,0,6.35,1.4393333333333331,0,4.318,13.207333333333333,0,35.05,14.647333333333332,1.016,41.656,9.483333333333333,1.778,20.83,29.718666666666667,18.03,53.086,10.414666666666667,6.8580000000000005,14.48,12.194,0,20.067999999999998
199,2003,29,SLV,1.27,1.016,1.524,0,0,0,0,0,0,0,0,0,8.253,0,16.506,1.524,1.27,1.778,4.3180000000000005,2.794,5.8420000000000005,1.143,0.254,2.032,0.889,0.254,1.524
237,2003,29,SW,2.709333333333333,0,7.619999999999999,0.08466666666666667,0,0.254,0,0,0,0,0,0,0.42333333333333334,0,1.27,0,0,0,0,0,0,0.42333333333333334,0,1.016,0,0,0
235,2003,30,EC,3.048,0.508,5.588,0.381,0,0.762,0.381,0,0.762,3.175,3.048,3.302,9.654,9.398,9.91,30.225,12.956000000000001,47.494,35.182,22.61,47.754,47.629000000000005,44.706,50.552,30.990000000000002,22.606,39.374
1018,2003,30,NE,8.447500000000002,0,20.324,3.1740000000000004,0,11.172,2.412,0,9.648,3.6195,0,8.89,2.9844999999999997,0,7.366,3.048,0,6.603999999999999,5.333,0,18.792,16.002000000000002,0,24.89,6.0329999999999995,0,17.528
212,2003,30,NWMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0.254,2.921,0,5.842,0.127,0,0.254,2.032,0,4.064
179,2003,30,SE,9.144666666666668,0,17.78,4.995333333333333,0,12.192,2.54,0,6.35,1.4393333333333331,0,4.318,13.207333333333333,0,35.05,14.647333333333332,1.016,41.656,9.483333333333333,1.778,20.83,29.718666666666667,18.03,53.086,10.414666666666667,6.8580000000000005,14.48
200,2003,30,SLV,14.354,12.958,15.75,1.27,1.016,1.524,0,0,0,0,0,0,0,0,0,8.253,0,16.506,1.524,1.27,1.778,4.3180000000000005,2.794,5.8420000000000005,1.143,0.254,2.032
238,2003,30,SW,5.926666666666667,1.016,9.652000000000001,2.709333333333333,0,7.619999999999999,0.08466666666666667,0,0.254,0,0,0,0,0,0,0.42333333333333334,0,1.27,0,0,0,0,0,0,0.42333333333333334,0,1.016
236,2003,31,EC,2.032,1.778,2.286,3.048,0.508,5.588,0.381,0,0.762,0.381,0,0.762,3.175,3.048,3.302,9.654,9.398,9.91,30.225,12.956000000000001,47.494,35.182,22.61,47.754,47.629000000000005,44.706,50.552
1019,2003,31,NE,3.302,0,5.8420000000000005,8.447500000000002,0,20.324,3.1740000000000004,0,11.172,2.412,0,9.648,3.6195,0,8.89,2.9844999999999997,0,7.366,3.048,0,6.603999999999999,5.333,0,18.792,16.002000000000002,0,24.89
213,2003,31,NWMA,2.286,0,4.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0.254,2.921,0,5.842,0.127,0,0.254
180,2003,31,SE,3.893333333333333,0.254,9.648,9.144666666666668,0,17.78,4.995333333333333,0,12.192,2.54,0,6.35,1.4393333333333331,0,4.318,13.207333333333333,0,35.05,14.647333333333332,1.016,41.656,9.483333333333333,1.778,20.83,29.718666666666667,18.03,53.086
201,2003,31,SLV,0.254,0,0.508,14.354,12.958,15.75,1.27,1.016,1.524,0,0,0,0,0,0,0,0,0,8.253,0,16.506,1.524,1.27,1.778,4.3180000000000005,2.794,5.8420000000000005
239,2003,31,SW,3.725333333333333,0,9.905999999999999,5.926666666666667,1.016,9.652000000000001,2.709333333333333,0,7.619999999999999,0.08466666666666667,0,0.254,0,0,0,0,0,0,0.42333333333333334,0,1.27,0,0,0,0,0,0
237,2003,32,EC,4.572,1.524,7.62,2.032,1.778,2.286,3.048,0.508,5.588,0.381,0,0.762,0.381,0,0.762,3.175,3.048,3.302,9.654,9.398,9.91,30.225,12.956000000000001,47.494,35.182,22.61,47.754
1020,2003,32,NE,1.7145,0,6.858,3.302,0,5.8420000000000005,8.447500000000002,0,20.324,3.1740000000000004,0,11.172,2.412,0,9.648,3.6195,0,8.89,2.9844999999999997,0,7.366,3.048,0,6.603999999999999,5.333,0,18.792
214,2003,32,NWMA,1.778,0,3.556,2.286,0,4.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0.254,2.921,0,5.842
181,2003,32,SE,2.962666666666667,0.762,7.11,3.893333333333333,0.254,9.648,9.144666666666668,0,17.78,4.995333333333333,0,12.192,2.54,0,6.35,1.4393333333333331,0,4.318,13.207333333333333,0,35.05,14.647333333333332,1.016,41.656,9.483333333333333,1.778,20.83
202,2003,32,SLV,0.254,0,0.508,0.254,0,0.508,14.354,12.958,15.75,1.27,1.016,1.524,0,0,0,0,0,0,0,0,0,8.253,0,16.506,1.524,1.27,1.778
240,2003,32,SW,2.2013333333333334,1.778,2.54,3.725333333333333,0,9.905999999999999,5.926666666666667,1.016,9.652000000000001,2.709333333333333,0,7.619999999999999,0.08466666666666667,0,0.254,0,0,0,0,0,0,0.42333333333333334,0,1.27,0,0,0
238,2003,33,EC,4.953,3.81,6.096,4.572,1.524,7.62,2.032,1.778,2.286,3.048,0.508,5.588,0.381,0,0.762,0.381,0,0.762,3.175,3.048,3.302,9.654,9.398,9.91,30.225,12.956000000000001,47.494
1021,2003,33,NE,1.4605000000000001,0,3.048,1.7145,0,6.858,3.302,0,5.8420000000000005,8.447500000000002,0,20.324,3.1740000000000004,0,11.172,2.412,0,9.648,3.6195,0,8.89,2.9844999999999997,0,7.366,3.048,0,6.603999999999999
215,2003,33,NWMA,0.762,0,1.524,1.778,0,3.556,2.286,0,4.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0.254
182,2003,33,SE,1.524,0.508,2.794,2.962666666666667,0.762,7.11,3.893333333333333,0.254,9.648,9.144666666666668,0,17.78,4.995333333333333,0,12.192,2.54,0,6.35,1.4393333333333331,0,4.318,13.207333333333333,0,35.05,14.647333333333332,1.016,41.656
203,2003,33,SLV,1.397,0,2.794,0.254,0,0.508,0.254,0,0.508,14.354,12.958,15.75,1.27,1.016,1.524,0,0,0,0,0,0,0,0,0,8.253,0,16.506
241,2003,33,SW,4.910666666666667,1.27,7.62,2.2013333333333334,1.778,2.54,3.725333333333333,0,9.905999999999999,5.926666666666667,1.016,9.652000000000001,2.709333333333333,0,7.619999999999999,0.08466666666666667,0,0.254,0,0,0,0,0,0,0.42333333333333334,0,1.27
239,2003,34,EC,4.32,0,8.64,4.953,3.81,6.096,4.572,1.524,7.62,2.032,1.778,2.286,3.048,0.508,5.588,0.381,0,0.762,0.381,0,0.762,3.175,3.048,3.302,9.654,9.398,9.91
1022,2003,34,NE,0.0635,0,0.254,1.4605000000000001,0,3.048,1.7145,0,6.858,3.302,0,5.8420000000000005,8.447500000000002,0,20.324,3.1740000000000004,0,11.172,2.412,0,9.648,3.6195,0,8.89,2.9844999999999997,0,7.366
216,2003,34,NWMA,11.684,0,23.368,0.762,0,1.524,1.778,0,3.556,2.286,0,4.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2003,34,SE,3.556,0,7.874,1.524,0.508,2.794,2.962666666666667,0.762,7.11,3.893333333333333,0.254,9.648,9.144666666666668,0,17.78,4.995333333333333,0,12.192,2.54,0,6.35,1.4393333333333331,0,4.318,13.207333333333333,0,35.05
204,2003,34,SLV,6.731,1.524,11.938,1.397,0,2.794,0.254,0,0.508,0.254,0,0.508,14.354,12.958,15.75,1.27,1.016,1.524,0,0,0,0,0,0,0,0,0
242,2003,34,SW,23.622,2.54,51.816,4.910666666666667,1.27,7.62,2.2013333333333334,1.778,2.54,3.725333333333333,0,9.905999999999999,5.926666666666667,1.016,9.652000000000001,2.709333333333333,0,7.619999999999999,0.08466666666666667,0,0.254,0,0,0,0,0,0
240,2003,35,EC,26.291000000000004,6.8580000000000005,45.724000000000004,4.32,0,8.64,4.953,3.81,6.096,4.572,1.524,7.62,2.032,1.778,2.286,3.048,0.508,5.588,0.381,0,0.762,0.381,0,0.762,3.175,3.048,3.302
1023,2003,35,NE,11.622,0,23.88,0.0635,0,0.254,1.4605000000000001,0,3.048,1.7145,0,6.858,3.302,0,5.8420000000000005,8.447500000000002,0,20.324,3.1740000000000004,0,11.172,2.412,0,9.648,3.6195,0,8.89
217,2003,35,NWMA,0.127,0,0.254,11.684,0,23.368,0.762,0,1.524,1.778,0,3.556,2.286,0,4.572,0,0,0,0,0,0,0,0,0,0,0,0
184,2003,35,SE,8.637333333333334,0.762,16.256,3.556,0,7.874,1.524,0.508,2.794,2.962666666666667,0.762,7.11,3.893333333333333,0.254,9.648,9.144666666666668,0,17.78,4.995333333333333,0,12.192,2.54,0,6.35,1.4393333333333331,0,4.318
205,2003,35,SLV,13.334,6.096,20.572,6.731,1.524,11.938,1.397,0,2.794,0.254,0,0.508,0.254,0,0.508,14.354,12.958,15.75,1.27,1.016,1.524,0,0,0,0,0,0
243,2003,35,SW,1.4393333333333334,0,4.064,23.622,2.54,51.816,4.910666666666667,1.27,7.62,2.2013333333333334,1.778,2.54,3.725333333333333,0,9.905999999999999,5.926666666666667,1.016,9.652000000000001,2.709333333333333,0,7.619999999999999,0.08466666666666667,0,0.254,0,0,0
241,2003,36,EC,9.018,2.286,15.75,26.291000000000004,6.8580000000000005,45.724000000000004,4.32,0,8.64,4.953,3.81,6.096,4.572,1.524,7.62,2.032,1.778,2.286,3.048,0.508,5.588,0.381,0,0.762,0.381,0,0.762
1024,2003,36,NE,1.524,0,3.556,11.622,0,23.88,0.0635,0,0.254,1.4605000000000001,0,3.048,1.7145,0,6.858,3.302,0,5.8420000000000005,8.447500000000002,0,20.324,3.1740000000000004,0,11.172,2.412,0,9.648
218,2003,36,NWMA,6.986000000000001,0,13.972000000000001,0.127,0,0.254,11.684,0,23.368,0.762,0,1.524,1.778,0,3.556,2.286,0,4.572,0,0,0,0,0,0,0,0,0
185,2003,36,SE,18.204666666666668,5.08,24.888,8.637333333333334,0.762,16.256,3.556,0,7.874,1.524,0.508,2.794,2.962666666666667,0.762,7.11,3.893333333333333,0.254,9.648,9.144666666666668,0,17.78,4.995333333333333,0,12.192,2.54,0,6.35
206,2003,36,SLV,26.671,20.324,33.018,13.334,6.096,20.572,6.731,1.524,11.938,1.397,0,2.794,0.254,0,0.508,0.254,0,0.508,14.354,12.958,15.75,1.27,1.016,1.524,0,0,0
244,2003,36,SW,64.17333333333333,55.118,77.208,1.4393333333333334,0,4.064,23.622,2.54,51.816,4.910666666666667,1.27,7.62,2.2013333333333334,1.778,2.54,3.725333333333333,0,9.905999999999999,5.926666666666667,1.016,9.652000000000001,2.709333333333333,0,7.619999999999999,0.08466666666666667,0,0.254
242,2003,37,EC,0,0,0,9.018,2.286,15.75,26.291000000000004,6.8580000000000005,45.724000000000004,4.32,0,8.64,4.953,3.81,6.096,4.572,1.524,7.62,2.032,1.778,2.286,3.048,0.508,5.588,0.381,0,0.762
1025,2003,37,NE,0.0635,0,0.254,1.524,0,3.556,11.622,0,23.88,0.0635,0,0.254,1.4605000000000001,0,3.048,1.7145,0,6.858,3.302,0,5.8420000000000005,8.447500000000002,0,20.324,3.1740000000000004,0,11.172
219,2003,37,NWMA,10.54,0,21.08,6.986000000000001,0,13.972000000000001,0.127,0,0.254,11.684,0,23.368,0.762,0,1.524,1.778,0,3.556,2.286,0,4.572,0,0,0,0,0,0
186,2003,37,SE,3.2173333333333334,1.778,5.334,18.204666666666668,5.08,24.888,8.637333333333334,0.762,16.256,3.556,0,7.874,1.524,0.508,2.794,2.962666666666667,0.762,7.11,3.893333333333333,0.254,9.648,9.144666666666668,0,17.78,4.995333333333333,0,12.192
207,2003,37,SLV,1.905,0.254,3.556,26.671,20.324,33.018,13.334,6.096,20.572,6.731,1.524,11.938,1.397,0,2.794,0.254,0,0.508,0.254,0,0.508,14.354,12.958,15.75,1.27,1.016,1.524
245,2003,37,SW,0,0,0,64.17333333333333,55.118,77.208,1.4393333333333334,0,4.064,23.622,2.54,51.816,4.910666666666667,1.27,7.62,2.2013333333333334,1.778,2.54,3.725333333333333,0,9.905999999999999,5.926666666666667,1.016,9.652000000000001,2.709333333333333,0,7.619999999999999
243,2003,38,EC,0.254,0,0.508,0,0,0,9.018,2.286,15.75,26.291000000000004,6.8580000000000005,45.724000000000004,4.32,0,8.64,4.953,3.81,6.096,4.572,1.524,7.62,2.032,1.778,2.286,3.048,0.508,5.588
1026,2003,38,NE,3.111,0,8.38,0.0635,0,0.254,1.524,0,3.556,11.622,0,23.88,0.0635,0,0.254,1.4605000000000001,0,3.048,1.7145,0,6.858,3.302,0,5.8420000000000005,8.447500000000002,0,20.324
220,2003,38,NWMA,0,0,0,10.54,0,21.08,6.986000000000001,0,13.972000000000001,0.127,0,0.254,11.684,0,23.368,0.762,0,1.524,1.778,0,3.556,2.286,0,4.572,0,0,0
187,2003,38,SE,0,0,0,3.2173333333333334,1.778,5.334,18.204666666666668,5.08,24.888,8.637333333333334,0.762,16.256,3.556,0,7.874,1.524,0.508,2.794,2.962666666666667,0.762,7.11,3.893333333333333,0.254,9.648,9.144666666666668,0,17.78
208,2003,38,SLV,0,0,0,1.905,0.254,3.556,26.671,20.324,33.018,13.334,6.096,20.572,6.731,1.524,11.938,1.397,0,2.794,0.254,0,0.508,0.254,0,0.508,14.354,12.958,15.75
246,2003,38,SW,0,0,0,0,0,0,64.17333333333333,55.118,77.208,1.4393333333333334,0,4.064,23.622,2.54,51.816,4.910666666666667,1.27,7.62,2.2013333333333334,1.778,2.54,3.725333333333333,0,9.905999999999999,5.926666666666667,1.016,9.652000000000001
244,2003,39,EC,0.381,0.254,0.508,0.254,0,0.508,0,0,0,9.018,2.286,15.75,26.291000000000004,6.8580000000000005,45.724000000000004,4.32,0,8.64,4.953,3.81,6.096,4.572,1.524,7.62,2.032,1.778,2.286
1027,2003,39,NE,0.127,0,0.508,3.111,0,8.38,0.0635,0,0.254,1.524,0,3.556,11.622,0,23.88,0.0635,0,0.254,1.4605000000000001,0,3.048,1.7145,0,6.858,3.302,0,5.8420000000000005
221,2003,39,NWMA,0,0,0,0,0,0,10.54,0,21.08,6.986000000000001,0,13.972000000000001,0.127,0,0.254,11.684,0,23.368,0.762,0,1.524,1.778,0,3.556,2.286,0,4.572
188,2003,39,SE,0,0,0,0,0,0,3.2173333333333334,1.778,5.334,18.204666666666668,5.08,24.888,8.637333333333334,0.762,16.256,3.556,0,7.874,1.524,0.508,2.794,2.962666666666667,0.762,7.11,3.893333333333333,0.254,9.648
209,2003,39,SLV,0,0,0,0,0,0,1.905,0.254,3.556,26.671,20.324,33.018,13.334,6.096,20.572,6.731,1.524,11.938,1.397,0,2.794,0.254,0,0.508,0.254,0,0.508
247,2003,39,SW,0,0,0,0,0,0,0,0,0,64.17333333333333,55.118,77.208,1.4393333333333334,0,4.064,23.622,2.54,51.816,4.910666666666667,1.27,7.62,2.2013333333333334,1.778,2.54,3.725333333333333,0,9.905999999999999
245,2003,40,EC,0.635,0.508,0.762,0.381,0.254,0.508,0.254,0,0.508,0,0,0,9.018,2.286,15.75,26.291000000000004,6.8580000000000005,45.724000000000004,4.32,0,8.64,4.953,3.81,6.096,4.572,1.524,7.62
1028,2003,40,NE,0,0,0,0.127,0,0.508,3.111,0,8.38,0.0635,0,0.254,1.524,0,3.556,11.622,0,23.88,0.0635,0,0.254,1.4605000000000001,0,3.048,1.7145,0,6.858
222,2003,40,NWMA,0.889,0,1.778,0,0,0,0,0,0,10.54,0,21.08,6.986000000000001,0,13.972000000000001,0.127,0,0.254,11.684,0,23.368,0.762,0,1.524,1.778,0,3.556
189,2003,40,SE,1.016,0,2.032,0,0,0,0,0,0,3.2173333333333334,1.778,5.334,18.204666666666668,5.08,24.888,8.637333333333334,0.762,16.256,3.556,0,7.874,1.524,0.508,2.794,2.962666666666667,0.762,7.11
210,2003,40,SLV,8.509,6.8580000000000005,10.16,0,0,0,0,0,0,1.905,0.254,3.556,26.671,20.324,33.018,13.334,6.096,20.572,6.731,1.524,11.938,1.397,0,2.794,0.254,0,0.508
248,2003,40,SW,5.928,0,10.926,0,0,0,0,0,0,0,0,0,64.17333333333333,55.118,77.208,1.4393333333333334,0,4.064,23.622,2.54,51.816,4.910666666666667,1.27,7.62,2.2013333333333334,1.778,2.54
246,2003,41,EC,0,0,0,0.635,0.508,0.762,0.381,0.254,0.508,0.254,0,0.508,0,0,0,9.018,2.286,15.75,26.291000000000004,6.8580000000000005,45.724000000000004,4.32,0,8.64,4.953,3.81,6.096
1029,2003,41,NE,0.4445,0,1.016,0,0,0,0.127,0,0.508,3.111,0,8.38,0.0635,0,0.254,1.524,0,3.556,11.622,0,23.88,0.0635,0,0.254,1.4605000000000001,0,3.048
223,2003,41,NWMA,0.254,0,0.508,0.889,0,1.778,0,0,0,0,0,0,10.54,0,21.08,6.986000000000001,0,13.972000000000001,0.127,0,0.254,11.684,0,23.368,0.762,0,1.524
190,2003,41,SE,0,0,0,1.016,0,2.032,0,0,0,0,0,0,3.2173333333333334,1.778,5.334,18.204666666666668,5.08,24.888,8.637333333333334,0.762,16.256,3.556,0,7.874,1.524,0.508,2.794
211,2003,41,SLV,0,0,0,8.509,6.8580000000000005,10.16,0,0,0,0,0,0,1.905,0.254,3.556,26.671,20.324,33.018,13.334,6.096,20.572,6.731,1.524,11.938,1.397,0,2.794
249,2003,41,SW,0,0,0,5.928,0,10.926,0,0,0,0,0,0,0,0,0,64.17333333333333,55.118,77.208,1.4393333333333334,0,4.064,23.622,2.54,51.816,4.910666666666667,1.27,7.62
247,2003,42,EC,0,0,0,0,0,0,0.635,0.508,0.762,0.381,0.254,0.508,0.254,0,0.508,0,0,0,9.018,2.286,15.75,26.291000000000004,6.8580000000000005,45.724000000000004,4.32,0,8.64
1030,2003,42,NE,0,0,0,0.4445,0,1.016,0,0,0,0.127,0,0.508,3.111,0,8.38,0.0635,0,0.254,1.524,0,3.556,11.622,0,23.88,0.0635,0,0.254
224,2003,42,NWMA,0,0,0,0.254,0,0.508,0.889,0,1.778,0,0,0,0,0,0,10.54,0,21.08,6.986000000000001,0,13.972000000000001,0.127,0,0.254,11.684,0,23.368
191,2003,42,SE,0,0,0,0,0,0,1.016,0,2.032,0,0,0,0,0,0,3.2173333333333334,1.778,5.334,18.204666666666668,5.08,24.888,8.637333333333334,0.762,16.256,3.556,0,7.874
212,2003,42,SLV,0,0,0,0,0,0,8.509,6.8580000000000005,10.16,0,0,0,0,0,0,1.905,0.254,3.556,26.671,20.324,33.018,13.334,6.096,20.572,6.731,1.524,11.938
250,2003,42,SW,0,0,0,0,0,0,5.928,0,10.926,0,0,0,0,0,0,0,0,0,64.17333333333333,55.118,77.208,1.4393333333333334,0,4.064,23.622,2.54,51.816
248,2003,43,EC,0,0,0,0,0,0,0,0,0,0.635,0.508,0.762,0.381,0.254,0.508,0.254,0,0.508,0,0,0,9.018,2.286,15.75,26.291000000000004,6.8580000000000005,45.724000000000004
1031,2003,43,NE,0.0635,0,0.254,0,0,0,0.4445,0,1.016,0,0,0,0.127,0,0.508,3.111,0,8.38,0.0635,0,0.254,1.524,0,3.556,11.622,0,23.88
225,2003,43,NWMA,0,0,0,0,0,0,0.254,0,0.508,0.889,0,1.778,0,0,0,0,0,0,10.54,0,21.08,6.986000000000001,0,13.972000000000001,0.127,0,0.254
192,2003,43,SE,0,0,0,0,0,0,0,0,0,1.016,0,2.032,0,0,0,0,0,0,3.2173333333333334,1.778,5.334,18.204666666666668,5.08,24.888,8.637333333333334,0.762,16.256
213,2003,43,SLV,0,0,0,0,0,0,0,0,0,8.509,6.8580000000000005,10.16,0,0,0,0,0,0,1.905,0.254,3.556,26.671,20.324,33.018,13.334,6.096,20.572
251,2003,43,SW,0,0,0,0,0,0,0,0,0,5.928,0,10.926,0,0,0,0,0,0,0,0,0,64.17333333333333,55.118,77.208,1.4393333333333334,0,4.064
249,2003,44,EC,1.778,1.27,2.286,0,0,0,0,0,0,0,0,0,0.635,0.508,0.762,0.381,0.254,0.508,0.254,0,0.508,0,0,0,9.018,2.286,15.75
1032,2003,44,NE,2.8575,0,5.588,0.0635,0,0.254,0,0,0,0.4445,0,1.016,0,0,0,0.127,0,0.508,3.111,0,8.38,0.0635,0,0.254,1.524,0,3.556
226,2003,44,NWMA,3.302,0,6.604,0,0,0,0,0,0,0.254,0,0.508,0.889,0,1.778,0,0,0,0,0,0,10.54,0,21.08,6.986000000000001,0,13.972000000000001
193,2003,44,SE,0.16933333333333334,0,0.508,0,0,0,0,0,0,0,0,0,1.016,0,2.032,0,0,0,0,0,0,3.2173333333333334,1.778,5.334,18.204666666666668,5.08,24.888
214,2003,44,SLV,4.191,0.508,7.874,0,0,0,0,0,0,0,0,0,8.509,6.8580000000000005,10.16,0,0,0,0,0,0,1.905,0.254,3.556,26.671,20.324,33.018
252,2003,44,SW,0.5926666666666667,0,1.27,0,0,0,0,0,0,0,0,0,5.928,0,10.926,0,0,0,0,0,0,0,0,0,64.17333333333333,55.118,77.208
250,2003,45,EC,0.127,0,0.254,1.778,1.27,2.286,0,0,0,0,0,0,0,0,0,0.635,0.508,0.762,0.381,0.254,0.508,0.254,0,0.508,0,0,0
1033,2003,45,NE,0.254,0,0.762,2.8575,0,5.588,0.0635,0,0.254,0,0,0,0.4445,0,1.016,0,0,0,0.127,0,0.508,3.111,0,8.38,0.0635,0,0.254
227,2003,45,NWMA,3.81,0,7.62,3.302,0,6.604,0,0,0,0,0,0,0.254,0,0.508,0.889,0,1.778,0,0,0,0,0,0,10.54,0,21.08
